seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr1	33347135	33347766	632	*	Scramble_H4K16ac_rep1_peak_792	30	.	4.51574	6.15151	3.03004	Promoter (1-2kb)	1	33330071	33349650	19580	2	1912	ENST00000486897.5	1884	ENSG00000134686	PHC2	polyhomeotic homolog 2
chr1	33367680	33367972	293	*	Scramble_H4K16ac_rep1_peak_793	14	.	3.5341	4.1327	1.42854	Intron (ENST00000373422.8/1912, intron 5 of 13)	1	33323682	33375590	51909	2	1912	ENST00000706360.1	7618	ENSG00000134686	PHC2	polyhomeotic homolog 2
chr1	33433750	33436127	2378	*	Scramble_H4K16ac_rep1_peak_794	16	.	3.65172	4.45401	1.68584	Promoter (2-3kb)	1	33323626	33431095	107470	2	1912	ENST00000683057.1	-2655	ENSG00000134686	PHC2	polyhomeotic homolog 2
chr1	33458568	33458865	298	*	Scramble_H4K16ac_rep1_peak_795	19	.	3.87753	4.73844	1.92329	Intron (ENST00000780966.1/ENST00000780966.1, intron 2 of 2)	1	33472645	33496507	23863	1	7579	ENST00000361328.7	-13780	ENSG00000121903	ZSCAN20	zinc finger and SCAN domain containing 20
chr1	33472394	33472996	603	*	Scramble_H4K16ac_rep1_peak_796	17	.	3.50786	4.5828	1.77301	Promoter (<=1kb)	1	33472645	33496507	23863	1	7579	ENST00000361328.7	0	ENSG00000121903	ZSCAN20	zinc finger and SCAN domain containing 20
chr1	34781325	34781582	258	*	Scramble_H4K16ac_rep1_peak_797	20	.	4.01451	4.95935	2.03137	Promoter (<=1kb)	1	34781214	34786364	5151	1	2707	ENST00000373366.3	111	ENSG00000188910	GJB3	gap junction protein beta 3
chr1	34859705	34860610	906	*	Scramble_H4K16ac_rep1_peak_798	50	.	5.61982	8.45197	5.01753	Promoter (<=1kb)	1	34712737	34859735	146999	2	105378642	ENST00000426886.1	0	NA	LOC105378642	uncharacterized LOC105378642
chr1	35030537	35030830	294	*	Scramble_H4K16ac_rep1_peak_799	15	.	3.56587	4.20323	1.50512	Promoter (<=1kb)	1	35014866	35031632	16767	2	9204	ENST00000415531.5	802	ENSG00000163867	ZMYM6	zinc finger MYM-type containing 6
chr1	35079419	35079891	473	*	Scramble_H4K16ac_rep1_peak_800	16	.	3.64801	4.37335	1.62798	Promoter (<=1kb)	1	35079391	35115859	36469	1	79830	ENST00000373330.1	28	ENSG00000197056	ZMYM1	zinc finger MYM-type containing 1
chr1	35192162	35194110	1949	*	Scramble_H4K16ac_rep1_peak_801	32	.	4.51249	6.40703	3.27936	Promoter (<=1kb)	1	35182936	35193145	10210	2	6421	ENST00000357214.6	0	ENSG00000116560	SFPQ	splicing factor proline and glutamine rich
chr1	35268426	35269174	749	*	Scramble_H4K16ac_rep1_peak_802	16	.	3.68182	4.43372	1.64373	Promoter (<=1kb)	1	35268709	35422058	153350	1	9202	ENST00000314607.11	0	ENSG00000146463	ZMYM4	zinc finger MYM-type containing 4
chr1	35557476	35558038	563	*	Scramble_H4K16ac_rep1_peak_803	23	.	3.78914	5.26633	2.32156	Promoter (<=1kb)	1	35557792	35566779	8988	1	23154	ENST00000356090.8	0	ENSG00000020129	NCDN	neurochondrin
chr1	35641098	35642036	939	*	Scramble_H4K16ac_rep1_peak_804	23	.	4.14424	5.30324	2.34883	Promoter (<=1kb)	1	35599541	35641526	41986	2	5690	ENST00000373237.4	0	ENSG00000126067	PSMB2	proteasome 20S subunit beta 2
chr1	35718914	35719962	1049	*	Scramble_H4K16ac_rep1_peak_805	18	.	3.81138	4.62528	1.83317	Promoter (<=1kb)	1	35716198	35718894	2697	2	127703	ENST00000453178.1	-20	ENSG00000142686	C1orf216	chromosome 1 open reading frame 216
chr1	35769520	35769889	370	*	Scramble_H4K16ac_rep1_peak_806	19	.	3.8568	4.84432	1.98712	Promoter (<=1kb)	1	35736405	35769928	33524	2	63967	ENST00000373220.7	39	ENSG00000092853	CLSPN	claspin
chr1	35930226	35931228	1003	*	Scramble_H4K16ac_rep1_peak_807	14	.	3.46615	4.11429	1.41203	Promoter (<=1kb)	1	35930718	35983409	52692	1	192669	ENST00000324350.9	0	ENSG00000126070	AGO3	argonaute RISC catalytic component 3
chr1	36136478	36136735	258	*	Scramble_H4K16ac_rep1_peak_808	14	.	3.52538	4.11954	1.42854	3' UTR	1	36136581	36140998	4418	2	27095	ENST00000462715.1	4263	ENSG00000054116	TRAPPC3	trafficking protein particle complex subunit 3
chr1	36149428	36150830	1403	*	Scramble_H4K16ac_rep1_peak_809	15	.	3.24982	4.28967	1.56641	Promoter (<=1kb)	1	36136570	36149514	12945	2	27095	ENST00000616074.4	0	ENSG00000054116	TRAPPC3	trafficking protein particle complex subunit 3
chr1	36155408	36155688	281	*	Scramble_H4K16ac_rep1_peak_810	21	.	3.93378	5.00612	2.10744	Promoter (<=1kb)	1	36155579	36175008	19430	1	55700	ENST00000429533.6	0	ENSG00000116871	MAP7D1	MAP7 domain containing 1
chr1	36160696	36161438	743	*	Scramble_H4K16ac_rep1_peak_811	20	.	3.80354	4.86027	2.0032	Intron (ENST00000429533.6/55700, intron 1 of 5)	1	36157215	36172540	15326	1	55700	ENST00000530729.1	3481	ENSG00000116871	MAP7D1	MAP7 domain containing 1
chr1	36164083	36165044	962	*	Scramble_H4K16ac_rep1_peak_812	12	.	3.40063	3.92886	1.29772	Intron (ENST00000429533.6/55700, intron 1 of 5)	1	36157215	36172540	15326	1	55700	ENST00000530729.1	6868	ENSG00000116871	MAP7D1	MAP7 domain containing 1
chr1	36220701	36221511	811	*	Scramble_H4K16ac_rep1_peak_813	11	.	3.25852	3.71498	1.12251	Promoter (2-3kb)	1	36224432	36304148	79717	1	9967	ENST00000469141.6	-2921	ENSG00000054118	THRAP3	thyroid hormone receptor associated protein 3
chr1	36374517	36374867	351	*	Scramble_H4K16ac_rep1_peak_814	13	.	3.3965	4.01355	1.36341	Intron (ENST00000373129.7/83931, intron 1 of 11)	1	36355205	36366072	10868	2	83931	ENST00000460417.5	-8445	ENSG00000196182	STK40	serine/threonine kinase 40
chr1	36386235	36386898	664	*	Scramble_H4K16ac_rep1_peak_815	16	.	3.67297	4.38809	1.64627	Promoter (<=1kb)	1	36386191	36386961	771	1	124904012	ENST00000773461.1	44	NA	LOC124904012	uncharacterized LOC124904012
chr1	36450672	36450934	263	*	Scramble_H4K16ac_rep1_peak_816	14	.	3.41509	4.10344	1.42855	Promoter (<=1kb)	1	36417906	36450451	32546	2	127700	ENST00000235532.9	-221	ENSG00000116885	OSCP1	organic solute carrier partner 1
chr1	36464614	36465349	736	*	Scramble_H4K16ac_rep1_peak_817	16	.	3.65052	4.44782	1.6794	Promoter (<=1kb)	1	36455718	36464384	8667	2	64960	ENST00000373116.6	-230	ENSG00000116898	MRPS15	mitochondrial ribosomal protein S15
chr1	37479352	37479831	480	*	Scramble_H4K16ac_rep1_peak_818	36	.	4.80773	6.86458	3.61121	Promoter (<=1kb)	1	37479999	37481762	1764	1	80149	ENST00000472312.1	-168	ENSG00000163874	ZC3H12A	zinc finger CCCH-type containing 12A
chr1	37595452	37596193	742	*	Scramble_H4K16ac_rep1_peak_819	13	.	3.34243	3.99073	1.33877	Promoter (<=1kb)	1	37566816	37595937	29122	2	29889	ENST00000373062.8	0	ENSG00000134697	GNL2	G protein nucleolar 2
chr1	37859734	37860393	660	*	Scramble_H4K16ac_rep1_peak_820	26	.	4.26226	5.68156	2.65558	Promoter (<=1kb)	1	37809574	37859592	50019	2	4520	ENST00000373036.5	-142	ENSG00000188786	MTF1	metal regulatory transcription factor 1
chr1	37989819	37990321	503	*	Scramble_H4K16ac_rep1_peak_821	14	.	3.40138	4.11429	1.44573	Promoter (<=1kb)	1	37956975	37990022	33048	2	10946	ENST00000373019.5	0	ENSG00000183431	SF3A3	splicing factor 3a subunit 3
chr1	37999432	38001196	1765	*	Scramble_H4K16ac_rep1_peak_822	23	.	4.22762	5.39185	2.39879	Promoter (<=1kb)	1	37998718	37999432	715	2	2275	ENST00000483132.1	0	ENSG00000183386	FHL3	four and a half LIM domains 3
chr1	38012161	38012996	836	*	Scramble_H4K16ac_rep1_peak_823	23	.	3.76332	5.33861	2.37783	Promoter (<=1kb)	1	38012734	38016976	4243	1	51118	ENST00000486563.1	0	ENSG00000183520	UTP11	UTP11 small subunit processome component
chr1	38558825	38559568	744	*	Scramble_H4K16ac_rep1_peak_824	31	.	4.74803	6.3704	3.18237	Exon (ENST00000830667.1/ENST00000830667.1, exon 1 of 2)	1	38518337	38532927	14591	1	105378658	ENST00000766956.1	40488	ENSG00000299856	LOC105378658	uncharacterized LOC105378658
chr1	38564451	38565462	1012	*	Scramble_H4K16ac_rep1_peak_825	18	.	3.9168	4.78129	1.89241	Distal Intergenic	1	38518337	38532927	14591	1	105378658	ENST00000766956.1	46114	ENSG00000299856	LOC105378658	uncharacterized LOC105378658
chr1	38567363	38570434	3072	*	Scramble_H4K16ac_rep1_peak_826	29	.	4.5033	6.03614	2.94031	Exon (ENST00000733464.1/ENST00000733464.1, exon 2 of 2)	1	38518337	38532927	14591	1	105378658	ENST00000766956.1	49026	ENSG00000299856	LOC105378658	uncharacterized LOC105378658
chr1	38872989	38873467	479	*	Scramble_H4K16ac_rep1_peak_827	26	.	4.36636	5.72923	2.69119	Promoter (<=1kb)	1	38873336	38876226	2891	1	105378663	ENST00000443161.2	0	ENSG00000228436	RRAGC-DT	RRAGC divergent transcript
chr1	39191825	39192493	669	*	Scramble_H4K16ac_rep1_peak_828	23	.	4.07518	5.26857	2.30776	Intron (ENST00000361689.7/23499, intron 2 of 93)	1	39204695	39254375	49681	1	23499	ENST00000494012.1	-12202	ENSG00000127603	MACF1	microtubule actin crosslinking factor 1
chr1	39197119	39197707	589	*	Scramble_H4K16ac_rep1_peak_829	32	.	4.66416	6.37246	3.21748	Intron (ENST00000361689.7/23499, intron 2 of 93)	1	39204695	39254375	49681	1	23499	ENST00000494012.1	-6988	ENSG00000127603	MACF1	microtubule actin crosslinking factor 1
chr1	39883311	39883731	421	*	Scramble_H4K16ac_rep1_peak_830	21	.	3.98167	5.02569	2.12525	Promoter (<=1kb)	1	39838110	39883425	45316	2	54802	ENST00000648678.1	0	ENSG00000043514	TRIT1	tRNA isopentenyltransferase 1
chr1	39954665	39955818	1154	*	Scramble_H4K16ac_rep1_peak_831	22	.	4.09745	5.20097	2.2587	Promoter (<=1kb)	1	39955112	39969968	14857	1	84879	ENST00000420632.6	0	ENSG00000168389	MFSD2A	MFSD2 lysolipid transporter A, lysophospholipid
chr1	40256844	40257394	551	*	Scramble_H4K16ac_rep1_peak_832	11	.	3.29678	3.77235	1.17338	Promoter (<=1kb)	1	40258041	40294174	36134	1	10269	ENST00000675937.1	-647	ENSG00000084073	ZMPSTE24	zinc metallopeptidase STE24
chr1	40449726	40449994	269	*	Scramble_H4K16ac_rep1_peak_833	12	.	3.31999	3.80724	1.20534	Promoter (<=1kb)	1	40450102	40463714	13613	1	65243	ENST00000469416.1	-108	ENSG00000187801	ZFP69B	ZFP69 zinc finger protein B
chr1	40691356	40692700	1345	*	Scramble_H4K16ac_rep1_peak_834	68	.	6.14362	10.3912	6.89131	Promoter (<=1kb)	1	40690380	40692074	1695	2	100130557	ENST00000606277.2	0	NA	NFYC-AS1	NFYC antisense RNA 1
chr1	40709268	40709789	522	*	Scramble_H4K16ac_rep1_peak_835	15	.	3.54807	4.29824	1.56007	Promoter (<=1kb)	1	40709357	40771603	62247	1	4802	ENST00000372652.5	0	ENSG00000066136	NFYC	nuclear transcription factor Y subunit gamma
chr1	40877221	40877574	354	*	Scramble_H4K16ac_rep1_peak_836	23	.	4.15727	5.29921	2.33362	Distal Intergenic	1	40863914	40876670	12757	1	124904157	ENST00000414199.1	13307	NA	LOC124904157	uncharacterized LOC124904157
chr1	40979706	40980780	1075	*	Scramble_H4K16ac_rep1_peak_837	30	.	4.51581	6.17957	3.06918	Promoter (<=1kb)	1	40979706	41004250	24545	1	1503	ENST00000463285.7	0	ENSG00000171793	CTPS1	CTP synthase 1
chr1	41496453	41497859	1407	*	Scramble_H4K16ac_rep1_peak_838	50	.	5.6867	8.51601	5.09724	Intron (ENST00000727675.1/ENST00000727675.1, intron 1 of 1)	1	41478775	41484683	5909	2	1907	ENST00000372587.5	-11770	ENSG00000127129	EDN2	endothelin 2
chr1	41500546	41501674	1129	*	Scramble_H4K16ac_rep1_peak_839	22	.	4.14532	5.24894	2.27956	Intron (ENST00000727675.1/ENST00000727675.1, intron 1 of 1)	1	41478775	41484683	5909	2	1907	ENST00000372587.5	-15863	ENSG00000127129	EDN2	endothelin 2
chr1	41955552	41955898	347	*	Scramble_H4K16ac_rep1_peak_840	11	.	3.25172	3.70479	1.11323	Intron (ENST00000489103.5/59269, intron 1 of 3)	1	41506365	41918922	412558	2	59269	ENST00000372583.6	-36630	ENSG00000127124	HIVEP3	HIVEP zinc finger 3
chr1	41994186	41994477	292	*	Scramble_H4K16ac_rep1_peak_841	12	.	3.32922	3.85518	1.24101	Intron (ENST00000489103.5/59269, intron 1 of 3)	1	41847191	42035925	188735	2	59269	ENST00000489103.5	41448	ENSG00000127124	HIVEP3	HIVEP zinc finger 3
chr1	42334282	42334614	333	*	Scramble_H4K16ac_rep1_peak_842	19	.	3.81132	4.71439	1.90065	Promoter (<=1kb)	1	42176539	42334965	158427	2	22887	ENST00000372572.5	351	ENSG00000198815	FOXJ3	forkhead box J3
chr1	42456609	42457227	619	*	Scramble_H4K16ac_rep1_peak_843	16	.	3.54348	4.42539	1.66599	Promoter (<=1kb)	1	42456801	42473385	16585	1	79717	ENST00000471420.1	0	ENSG00000127125	PPCS	phosphopantothenoylcysteine synthetase
chr1	42681607	42682839	1233	*	Scramble_H4K16ac_rep1_peak_844	51	.	5.54357	8.64331	5.16669	Promoter (<=1kb)	1	42570775	42682168	111394	2	124904162	ENST00000730718.1	0	NA	LOC124904162	uncharacterized LOC124904162
chr1	42924151	42924614	464	*	Scramble_H4K16ac_rep1_peak_845	16	.	3.2855	4.36564	1.60877	Exon (ENST00000691915.2/ENST00000691915.2, exon 1 of 1)	1	42926249	42929499	3251	2	6513	ENST00000674545.1	4885	ENSG00000117394	SLC2A1	solute carrier family 2 member 1
chr1	42958790	42959683	894	*	Scramble_H4K16ac_rep1_peak_846	16	.	3.59677	4.43382	1.67036	Promoter (<=1kb)	1	42959028	42974344	15317	1	440584	ENST00000755359.1	0	ENSG00000227533	SLC2A1-DT	SLC2A1 divergent transcript
chr1	42962154	42964002	1849	*	Scramble_H4K16ac_rep1_peak_847	13	.	3.35669	3.95428	1.30764	Promoter (2-3kb)	1	42959519	42983357	23839	1	440584	ENST00000755358.1	2635	ENSG00000227533	SLC2A1-DT	SLC2A1 divergent transcript
chr1	43006585	43009498	2914	*	Scramble_H4K16ac_rep1_peak_848	36	.	4.78765	6.83644	3.64468	Distal Intergenic	1	42980407	42983357	2951	1	440584	ENST00000755361.1	26178	ENSG00000227533	SLC2A1-DT	SLC2A1 divergent transcript
chr1	43056274	43056580	307	*	Scramble_H4K16ac_rep1_peak_849	12	.	3.35006	3.94396	1.285	Distal Intergenic	1	42980407	42983357	2951	1	440584	ENST00000755361.1	75867	ENSG00000227533	SLC2A1-DT	SLC2A1 divergent transcript
chr1	43057958	43061111	3154	*	Scramble_H4K16ac_rep1_peak_850	24	.	3.9169	5.37171	2.41527	Distal Intergenic	1	42980407	42983357	2951	1	440584	ENST00000755361.1	77551	ENSG00000227533	SLC2A1-DT	SLC2A1 divergent transcript
chr1	43066188	43071530	5343	*	Scramble_H4K16ac_rep1_peak_851	45	.	5.17861	7.8697	4.5427	Exon (ENST00000849286.1/ENST00000849286.1, exon 1 of 2)	1	43145153	43156396	11244	1	440585	ENST00000410048.5	-73623	ENSG00000186973	CFAP144	cilia and flagella associated protein 144
chr1	43171971	43172390	420	*	Scramble_H4K16ac_rep1_peak_852	23	.	4.04298	5.32974	2.35557	Promoter (<=1kb)	1	43164184	43172290	8107	2	10969	ENST00000236051.3	0	ENSG00000117395	EBNA1BP2	EBNA1 binding protein 2
chr1	43348439	43348957	519	*	Scramble_H4K16ac_rep1_peak_853	24	.	3.99438	5.37475	2.40336	Promoter (<=1kb)	1	43349263	43352736	3474	1	4352	ENST00000643351.1	-306	ENSG00000117400	MPL	MPL proto-oncogene, thrombopoietin receptor
chr1	43358348	43359300	953	*	Scramble_H4K16ac_rep1_peak_854	19	.	3.55839	4.83164	1.97911	Promoter (<=1kb)	1	43351247	43358673	7427	2	105378687	ENST00000743559.1	0	ENSG00000234694	CDC20-DT	CDC20 divergent transcript
chr1	43367336	43367971	636	*	Scramble_H4K16ac_rep1_peak_855	15	.	3.43389	4.27819	1.5627	Promoter (<=1kb)	1	43363398	43367738	4341	2	64834	ENST00000621943.4	0	ENSG00000066322	ELOVL1	ELOVL fatty acid elongase 1
chr1	43372934	43373891	958	*	Scramble_H4K16ac_rep1_peak_856	14	.	3.36593	4.17473	1.46804	Promoter (1-2kb)	1	43375771	43388989	13219	1	107984947	ENST00000752855.1	-1880	NA	MED8-AS1	MED8 antisense RNA 1
chr1	43453297	43454516	1220	*	Scramble_H4K16ac_rep1_peak_857	22	.	3.98899	5.23056	2.27151	Promoter (<=1kb)	1	43453927	43456995	3069	1	100873923	ENST00000444386.1	0	ENSG00000229348	HYI-AS1	HYI antisense RNA 1
chr1	43650139	43650539	401	*	Scramble_H4K16ac_rep1_peak_858	18	.	3.60333	4.69225	1.86682	Promoter (<=1kb)	1	43650149	43705518	55370	1	9682	ENST00000372396.4	0	ENSG00000066135	KDM4A	lysine demethylase 4A
chr1	43706856	43707748	893	*	Scramble_H4K16ac_rep1_peak_859	32	.	4.52045	6.26358	3.20296	Promoter (<=1kb)	1	43685123	43707365	22243	2	100132774	ENST00000663424.1	0	NA	KDM4A-AS1	KDM4A antisense RNA 1
chr1	43783754	43784453	700	*	Scramble_H4K16ac_rep1_peak_860	18	.	3.80578	4.70452	1.87132	Intron (ENST00000645057.1/9682, intron 16 of 25)	1	43792102	43931127	139026	1	6487	ENST00000647503.1	-7649	ENSG00000126091	ST3GAL3	ST3 beta-galactoside alpha-2,3-sialyltransferase 3
chr1	43833806	43836705	2900	*	Scramble_H4K16ac_rep1_peak_861	19	.	3.79606	4.78685	1.95983	Promoter (1-2kb)	1	43838250	43931139	92890	1	6487	ENST00000644645.1	-1545	ENSG00000126091	ST3GAL3	ST3 beta-galactoside alpha-2,3-sialyltransferase 3
chr1	43879492	43879972	481	*	Scramble_H4K16ac_rep1_peak_862	15	.	3.71119	4.40446	1.59695	Promoter (<=1kb)	1	43879244	43930838	51595	1	6487	ENST00000645644.1	248	ENSG00000126091	ST3GAL3	ST3 beta-galactoside alpha-2,3-sialyltransferase 3
chr1	43945861	43946928	1068	*	Scramble_H4K16ac_rep1_peak_863	58	.	5.15088	9.34439	5.84206	Promoter (<=1kb)	1	43944351	43946659	2309	2	101929609	ENST00000446167.4	0	ENSG00000237950	LOC101929609	uncharacterized LOC101929609
chr1	43974614	43975359	746	*	Scramble_H4K16ac_rep1_peak_864	20	.	3.78888	4.87242	2.01724	Promoter (<=1kb)	1	43968351	43974832	6482	2	124904167	ENST00000647729.2	0	NA	LOC124904167	uncharacterized LOC124904167
chr1	43978770	43980288	1519	*	Scramble_H4K16ac_rep1_peak_865	16	.	3.63344	4.35248	1.62204	Promoter (<=1kb)	1	43978943	43981327	2385	1	8704	ENST00000498543.1	0	ENSG00000117411	B4GALT2	beta-1,4-galactosyltransferase 2
chr1	44011819	44012755	937	*	Scramble_H4K16ac_rep1_peak_866	17	.	3.84647	4.64807	1.78476	Intron (ENST00000372307.7/6536, intron 1 of 11)	1	43991500	44016556	25057	2	6536	ENST00000372307.7	3801	ENSG00000196517	SLC6A9	solute carrier family 6 member 9
chr1	44029437	44031744	2308	*	Scramble_H4K16ac_rep1_peak_867	22	.	4.16002	5.23464	2.25246	Promoter (<=1kb)	1	44030414	44040556	10143	1	107984948	ENST00000693417.2	0	ENSG00000230615	LOC107984948	uncharacterized LOC107984948
chr1	44212460	44213641	1182	*	Scramble_H4K16ac_rep1_peak_868	32	.	4.55621	6.45064	3.28506	Promoter (<=1kb)	1	44213455	44220681	7227	1	55929	ENST00000361745.10	0	ENSG00000178028	DMAP1	DNA methyltransferase 1 associated protein 1
chr1	44355915	44357188	1274	*	Scramble_H4K16ac_rep1_peak_869	21	.	3.89262	5.09215	2.17911	Promoter (<=1kb)	1	44247986	44355260	107275	2	79033	ENST00000452396.5	-655	ENSG00000117419	ERI3	ERI1 exoribonuclease family member 3
chr1	44531865	44533352	1488	*	Scramble_H4K16ac_rep1_peak_870	19	.	3.75973	4.82376	1.9686	Intron (ENST00000355387.6/55182, intron 2 of 14)	1	44545493	44545552	60	1	100847089	ENST00000581357.1	-12141	ENSG00000263381	MIR5584	microRNA 5584
chr1	44631129	44632443	1315	*	Scramble_H4K16ac_rep1_peak_871	47	.	5.20422	8.00195	4.72483	Promoter (<=1kb)	1	44631732	44649769	18038	1	55182	ENST00000335497.11	0	ENSG00000187147	RNF220	ring finger protein 220
chr1	44730132	44731260	1129	*	Scramble_H4K16ac_rep1_peak_872	19	.	3.90969	4.84185	1.98769	Promoter (<=1kb)	1	44731069	44731170	102	2	26830	ENST00000363299.2	0	ENSG00000200169	RNU5D-1	RNA, U5D small nuclear 1
chr1	44738989	44739845	857	*	Scramble_H4K16ac_rep1_peak_873	11	.	3.27132	3.79727	1.1895	Promoter (<=1kb)	1	44739818	44757971	18154	1	11004	ENST00000452259.5	0	ENSG00000142945	KIF2C	kinesin family member 2C
chr1	44774995	44776708	1714	*	Scramble_H4K16ac_rep1_peak_874	32	.	4.40798	6.44418	3.29149	Promoter (<=1kb)	1	44775864	44775943	80	1	26811	ENST00000581525.1	0	ENSG00000264294	SNORD55	small nucleolar RNA, C/D box 55
chr1	44786392	44786838	447	*	Scramble_H4K16ac_rep1_peak_875	29	.	4.6183	6.12391	2.96857	Promoter (1-2kb)	1	44781836	44788170	6335	2	266675	ENST00000718432.1	1332	ENSG00000142959	BEST4	bestrophin 4
chr1	44807306	44808735	1430	*	Scramble_H4K16ac_rep1_peak_876	20	.	3.80016	4.88939	2.02195	Promoter (<=1kb)	1	44808523	44813926	5404	1	149478	ENST00000409335.6	0	ENSG00000222009	BTBD19	BTB domain containing 19
chr1	44986975	44987400	426	*	Scramble_H4K16ac_rep1_peak_877	15	.	3.59505	4.30823	1.57144	Promoter (<=1kb)	1	44850522	44986722	136201	2	8891	ENST00000620860.4	-253	ENSG00000070785	EIF2B3	eukaryotic translation initiation factor 2B subunit gamma
chr1	45303424	45304121	698	*	Scramble_H4K16ac_rep1_peak_878	31	.	4.2248	6.30592	3.19243	Promoter (<=1kb)	1	45303910	45305619	1710	1	400752	ENST00000626198.1	0	ENSG00000281912	LINC01144	long intergenic non-protein coding RNA 1144
chr1	45326877	45328049	1173	*	Scramble_H4K16ac_rep1_peak_879	28	.	4.32303	5.91561	2.86326	Promoter (<=1kb)	1	45326895	45328710	1816	1	84842	ENST00000334815.6	0	ENSG00000186603	HPDL	4-hydroxyphenylpyruvate dioxygenase like
chr1	45339299	45341090	1792	*	Scramble_H4K16ac_rep1_peak_880	20	.	3.84847	4.87079	2.0153	Promoter (<=1kb)	1	45340052	45342761	2710	1	114034	ENST00000477731.5	0	ENSG00000132773	TOE1	target of EGR1, exonuclease
chr1	45522131	45522588	458	*	Scramble_H4K16ac_rep1_peak_881	18	.	3.50376	4.70541	1.88372	Promoter (<=1kb)	1	45511036	45521938	10903	2	5052	ENST00000262746.5	-193	ENSG00000117450	PRDX1	peroxiredoxin 1
chr1	45550167	45551041	875	*	Scramble_H4K16ac_rep1_peak_882	20	.	3.94444	4.95173	2.08524	Promoter (<=1kb)	1	45550543	45570049	19507	1	10327	ENST00000372070.7	0	ENSG00000117448	AKR1A1	aldo-keto reductase family 1 member A1
chr1	45686662	45688885	2224	*	Scramble_H4K16ac_rep1_peak_883	53	.	5.41218	8.84372	5.36112	Promoter (<=1kb)	1	45688181	45694436	6256	1	51249	ENST00000372025.5	0	ENSG00000159596	TMEM69	transmembrane protein 69
chr1	45750411	45751485	1075	*	Scramble_H4K16ac_rep1_peak_884	13	.	3.36547	4.04293	1.38118	Promoter (<=1kb)	1	45694324	45750650	56327	2	3652	ENST00000359942.8	0	ENSG00000197429	IPP	intracisternal A particle-promoted polypeptide
chr1	45891835	45892146	312	*	Scramble_H4K16ac_rep1_peak_885	30	.	4.48021	6.19909	3.07029	Intron (ENST00000470809.1/23139, intron 4 of 4)	1	45913588	46030759	117172	1	23139	ENST00000372008.6	-21442	ENSG00000086015	MAST2	microtubule associated serine/threonine kinase 2
chr1	46128000	46128260	261	*	Scramble_H4K16ac_rep1_peak_886	17	.	3.77123	4.55205	1.77536	Intron (ENST00000262741.10/8503, intron 1 of 9)	1	46043662	46132616	88955	2	8503	ENST00000423209.5	4356	ENSG00000117461	PIK3R3	phosphoinositide-3-kinase regulatory subunit 3
chr1	46183073	46183415	343	*	Scramble_H4K16ac_rep1_peak_887	15	.	3.53997	4.3229	1.58457	Promoter (<=1kb)	1	46183433	46184882	1450	1	10103	ENST00000482143.5	-18	ENSG00000117472	TSPAN1	tetraspanin 1
chr1	46197078	46198249	1172	*	Scramble_H4K16ac_rep1_peak_888	13	.	3.45984	4.08739	1.3955	Promoter (<=1kb)	1	46188687	46198134	9448	2	55624	ENST00000396420.8	0	ENSG00000085998	POMGNT1	protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)
chr1	46199346	46199677	332	*	Scramble_H4K16ac_rep1_peak_889	17	.	3.73827	4.4847	1.73345	Promoter (<=1kb)	1	46188687	46198915	10229	2	55624	ENST00000685275.1	-431	ENSG00000085998	POMGNT1	protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)
chr1	46246319	46246734	416	*	Scramble_H4K16ac_rep1_peak_890	14	.	3.49652	4.1426	1.43728	Promoter (<=1kb)	1	46246461	46248584	2124	1	8438	ENST00000661174.1	0	ENSG00000085999	RAD54L	RAD54 like
chr1	46301618	46303550	1933	*	Scramble_H4K16ac_rep1_peak_891	18	.	3.78008	4.70788	1.88165	Promoter (<=1kb)	1	46278401	46303366	24966	2	10489	ENST00000343304.10	0	ENSG00000132128	LRRC41	leucine rich repeat containing 41
chr1	46340307	46340594	288	*	Scramble_H4K16ac_rep1_peak_892	15	.	3.60413	4.29937	1.57355	Promoter (<=1kb)	1	46340789	46365152	24364	1	387338	ENST00000307089.7	-195	ENSG00000117481	NSUN4	NOP2/Sun RNA methyltransferase 4
chr1	47314759	47315402	644	*	Scramble_H4K16ac_rep1_peak_893	19	.	3.77874	4.76572	1.92573	Promoter (<=1kb)	1	47250173	47314892	64720	2	6491	ENST00000337817.10	0	ENSG00000123473	STIL	STIL centriolar assembly protein
chr1	47437252	47437825	574	*	Scramble_H4K16ac_rep1_peak_894	27	.	4.51446	5.89648	2.7798	Promoter (<=1kb)	1	47438044	47440691	2648	1	2306	ENST00000334793.6	-219	ENSG00000186564	FOXD2	forkhead box D2
chr1	50967593	50968379	787	*	Scramble_H4K16ac_rep1_peak_895	19	.	3.86048	4.74961	1.90634	Promoter (<=1kb)	1	50968706	50974634	5929	1	1031	ENST00000396148.2	-327	ENSG00000123080	CDKN2C	cyclin dependent kinase inhibitor 2C
chr1	51512973	51513705	733	*	Scramble_H4K16ac_rep1_peak_896	18	.	3.78433	4.69237	1.85523	Intron (ENST00000371730.6/2060, intron 1 of 22)	1	51518140	51561656	43517	1	105378720	ENST00000426017.2	-4435	ENSG00000227070	EPS15-AS1	EPS15 antisense RNA 1
