seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr11	51465650	51475327	9678	*	p53KD_H4K16ac_rep1_peak_2030	47	.	5.56133	7.7745	4.72463	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1056608	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51476255	51477052	798	*	p53KD_H4K16ac_rep1_peak_2031	20	.	3.89173	4.74208	2.05072	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1067213	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51479405	51486503	7099	*	p53KD_H4K16ac_rep1_peak_2032	31	.	4.52462	5.91057	3.14197	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1070363	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51487688	51492272	4585	*	p53KD_H4K16ac_rep1_peak_2033	31	.	4.63246	6.02815	3.18717	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1078646	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51495205	51503319	8115	*	p53KD_H4K16ac_rep1_peak_2034	38	.	5.00249	6.7581	3.83345	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1086163	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51507979	51509746	1768	*	p53KD_H4K16ac_rep1_peak_2035	27	.	4.38356	5.57539	2.77507	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1098937	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51510802	51524093	13292	*	p53KD_H4K16ac_rep1_peak_2036	28	.	4.36084	5.56799	2.8038	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1101760	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51525156	51527298	2143	*	p53KD_H4K16ac_rep1_peak_2037	25	.	4.14346	5.21042	2.50294	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1116114	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51530897	51536381	5485	*	p53KD_H4K16ac_rep1_peak_2038	46	.	5.53321	7.73294	4.69579	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1121855	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51538489	51545667	7179	*	p53KD_H4K16ac_rep1_peak_2039	24	.	4.09257	5.14572	2.42758	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1129447	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51547288	51547668	381	*	p53KD_H4K16ac_rep1_peak_2040	21	.	3.97631	4.82279	2.18693	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1138246	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51550156	51557130	6975	*	p53KD_H4K16ac_rep1_peak_2041	28	.	4.40273	5.65418	2.85639	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1141114	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51560530	51563104	2575	*	p53KD_H4K16ac_rep1_peak_2042	22	.	4.03476	4.98733	2.26175	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1151488	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51565303	51574383	9081	*	p53KD_H4K16ac_rep1_peak_2043	38	.	4.98674	6.72879	3.82613	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1156261	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51577381	51580832	3452	*	p53KD_H4K16ac_rep1_peak_2044	37	.	4.71945	6.6303	3.75855	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1168339	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51587106	51591625	4520	*	p53KD_H4K16ac_rep1_peak_2045	29	.	4.47469	5.7736	2.96354	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1178064	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51592997	51597093	4097	*	p53KD_H4K16ac_rep1_peak_2046	27	.	4.33561	5.53103	2.76506	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1183955	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51598217	51600375	2159	*	p53KD_H4K16ac_rep1_peak_2047	23	.	4.09239	5.09034	2.35981	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1189175	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51601231	51601931	701	*	p53KD_H4K16ac_rep1_peak_2048	25	.	4.21256	5.29298	2.51222	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1192189	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51606777	51611407	4631	*	p53KD_H4K16ac_rep1_peak_2049	25	.	4.04722	5.19871	2.51391	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1197735	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51612800	51616011	3212	*	p53KD_H4K16ac_rep1_peak_2050	42	.	5.22846	7.18503	4.21017	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1203758	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51617906	51621548	3643	*	p53KD_H4K16ac_rep1_peak_2051	21	.	3.8994	4.74485	2.10049	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1208864	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51625852	51629803	3952	*	p53KD_H4K16ac_rep1_peak_2052	31	.	4.4884	5.91831	3.10803	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1216810	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51630629	51632513	1885	*	p53KD_H4K16ac_rep1_peak_2053	28	.	4.41785	5.65698	2.87646	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1221587	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51633358	51638629	5272	*	p53KD_H4K16ac_rep1_peak_2054	22	.	3.99715	4.89694	2.2309	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1224316	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51642270	51648072	5803	*	p53KD_H4K16ac_rep1_peak_2055	39	.	5.09428	6.93645	3.99149	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1233228	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51649437	51651112	1676	*	p53KD_H4K16ac_rep1_peak_2056	21	.	3.95936	4.85933	2.15034	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1240395	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51652780	51653256	477	*	p53KD_H4K16ac_rep1_peak_2057	20	.	3.9054	4.766	2.06353	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1243738	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51654812	51655028	217	*	p53KD_H4K16ac_rep1_peak_2058	16	.	3.60512	4.26966	1.65223	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1245770	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51656065	51656652	588	*	p53KD_H4K16ac_rep1_peak_2059	16	.	3.57449	4.21902	1.61026	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1247023	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51658102	51676914	18813	*	p53KD_H4K16ac_rep1_peak_2060	35	.	4.86074	6.49134	3.59699	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1249060	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51677822	51678763	942	*	p53KD_H4K16ac_rep1_peak_2061	20	.	3.86496	4.69581	2.02807	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1268780	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51682115	51685676	3562	*	p53KD_H4K16ac_rep1_peak_2062	42	.	5.14594	7.21918	4.27392	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1273073	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51689019	51691262	2244	*	p53KD_H4K16ac_rep1_peak_2063	37	.	4.90569	6.59748	3.74353	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1279977	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51692090	51695634	3545	*	p53KD_H4K16ac_rep1_peak_2064	23	.	4.09529	5.04021	2.38639	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1283048	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51696884	51697348	465	*	p53KD_H4K16ac_rep1_peak_2065	21	.	3.95759	4.78924	2.1491	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1287842	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51698709	51701188	2480	*	p53KD_H4K16ac_rep1_peak_2066	28	.	4.37297	5.60097	2.81046	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1289667	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51704387	51707039	2653	*	p53KD_H4K16ac_rep1_peak_2067	17	.	3.69013	4.40808	1.77794	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1295345	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51708267	51711072	2806	*	p53KD_H4K16ac_rep1_peak_2068	33	.	4.73471	6.22159	3.32452	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1299225	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51713485	51716042	2558	*	p53KD_H4K16ac_rep1_peak_2069	23	.	4.09397	5.09075	2.3666	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1304443	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51719387	51720975	1589	*	p53KD_H4K16ac_rep1_peak_2070	30	.	4.55476	5.87698	3.0141	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1310345	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51723691	51726281	2591	*	p53KD_H4K16ac_rep1_peak_2071	24	.	4.12723	5.16692	2.45278	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1314649	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51730945	51734418	3474	*	p53KD_H4K16ac_rep1_peak_2072	28	.	4.44178	5.69111	2.86533	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1321903	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51735256	51737619	2364	*	p53KD_H4K16ac_rep1_peak_2073	22	.	3.97788	4.99826	2.29679	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1326214	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51740289	51741347	1059	*	p53KD_H4K16ac_rep1_peak_2074	16	.	3.57449	4.21902	1.61026	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1331247	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51744754	51745845	1092	*	p53KD_H4K16ac_rep1_peak_2075	19	.	3.83275	4.60133	1.97572	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1335712	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51747406	51747783	378	*	p53KD_H4K16ac_rep1_peak_2076	15	.	3.51444	4.10246	1.59726	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1338364	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51750786	51751180	395	*	p53KD_H4K16ac_rep1_peak_2077	21	.	3.92333	4.73875	2.12933	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1341744	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51752455	51753326	872	*	p53KD_H4K16ac_rep1_peak_2078	20	.	3.71257	4.63526	2.04953	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1343413	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51755345	51759430	4086	*	p53KD_H4K16ac_rep1_peak_2079	28	.	4.34423	5.53686	2.81073	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1346303	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51762122	51762624	503	*	p53KD_H4K16ac_rep1_peak_2080	18	.	3.73779	4.48895	1.83394	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1353080	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51764928	51767669	2742	*	p53KD_H4K16ac_rep1_peak_2081	46	.	5.57845	7.74453	4.66373	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1355886	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51770041	51775193	5153	*	p53KD_H4K16ac_rep1_peak_2082	34	.	4.68602	6.35848	3.49715	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1360999	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51778290	51779810	1521	*	p53KD_H4K16ac_rep1_peak_2083	23	.	4.06422	5.04117	2.31437	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1369248	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51780705	51784901	4197	*	p53KD_H4K16ac_rep1_peak_2084	32	.	4.66611	6.09327	3.22772	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1371663	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51785894	51789348	3455	*	p53KD_H4K16ac_rep1_peak_2085	28	.	4.4311	5.662	2.89803	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1376852	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51790468	51792864	2397	*	p53KD_H4K16ac_rep1_peak_2086	24	.	4.16278	5.2119	2.44952	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1381426	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51794174	51801776	7603	*	p53KD_H4K16ac_rep1_peak_2087	34	.	4.69125	6.2348	3.40791	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1385132	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51805534	51806063	530	*	p53KD_H4K16ac_rep1_peak_2088	16	.	3.6034	4.26681	1.64986	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1396492	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51807112	51820144	13033	*	p53KD_H4K16ac_rep1_peak_2089	41	.	5.21159	7.16025	4.1783	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1398070	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51821647	51827422	5776	*	p53KD_H4K16ac_rep1_peak_2090	30	.	4.54466	5.87458	3.05442	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1412605	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51828273	51828726	454	*	p53KD_H4K16ac_rep1_peak_2091	26	.	4.27329	5.40184	2.6077	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1419231	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51834756	51837148	2393	*	p53KD_H4K16ac_rep1_peak_2092	24	.	4.11044	5.11118	2.41734	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1425714	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51838067	51839114	1048	*	p53KD_H4K16ac_rep1_peak_2093	16	.	3.57482	4.16443	1.65561	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1429025	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51840501	51844379	3879	*	p53KD_H4K16ac_rep1_peak_2094	38	.	4.99699	6.80353	3.88546	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1431459	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51845444	51848928	3485	*	p53KD_H4K16ac_rep1_peak_2095	43	.	5.36441	7.37641	4.3443	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1436402	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51850128	51854849	4722	*	p53KD_H4K16ac_rep1_peak_2096	25	.	4.16787	5.25161	2.52468	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1441086	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51855710	51857656	1947	*	p53KD_H4K16ac_rep1_peak_2097	33	.	4.69489	6.19834	3.37524	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1446668	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51858711	51859171	461	*	p53KD_H4K16ac_rep1_peak_2098	25	.	4.18352	5.243	2.57732	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1449669	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51860331	51862048	1718	*	p53KD_H4K16ac_rep1_peak_2099	26	.	4.31214	5.48501	2.68585	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1451289	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51864933	51870476	5544	*	p53KD_H4K16ac_rep1_peak_2100	28	.	4.39845	5.61879	2.82404	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1455891	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51872198	51880347	8150	*	p53KD_H4K16ac_rep1_peak_2101	24	.	4.12021	5.16118	2.43538	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1463156	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51881438	51889616	8179	*	p53KD_H4K16ac_rep1_peak_2102	40	.	5.13055	7.00592	4.05349	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1472396	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51891629	51891895	267	*	p53KD_H4K16ac_rep1_peak_2103	25	.	4.22117	5.29791	2.51813	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1482587	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51893363	51893857	495	*	p53KD_H4K16ac_rep1_peak_2104	21	.	3.92637	4.81112	2.14557	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1484321	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51895876	51899147	3272	*	p53KD_H4K16ac_rep1_peak_2105	27	.	4.33146	5.52725	2.79027	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1486834	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51900147	51901813	1667	*	p53KD_H4K16ac_rep1_peak_2106	28	.	4.3916	5.61679	2.81176	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1491105	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51903132	51905080	1949	*	p53KD_H4K16ac_rep1_peak_2107	30	.	4.55534	5.89787	3.05655	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1494090	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51907697	51910255	2559	*	p53KD_H4K16ac_rep1_peak_2108	19	.	3.81197	4.60562	1.95248	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1498655	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51913845	51923761	9917	*	p53KD_H4K16ac_rep1_peak_2109	33	.	4.65958	6.12936	3.31708	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1504803	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51925166	51925551	386	*	p53KD_H4K16ac_rep1_peak_2110	15	.	3.50787	4.09548	1.53404	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1516124	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51929522	51933083	3562	*	p53KD_H4K16ac_rep1_peak_2111	22	.	3.97049	4.87465	2.25207	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1520480	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51938016	51947578	9563	*	p53KD_H4K16ac_rep1_peak_2112	36	.	4.94183	6.58672	3.6885	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1528974	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51948419	51951759	3341	*	p53KD_H4K16ac_rep1_peak_2113	49	.	5.45563	7.9899	4.98134	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1539377	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51952925	51955335	2411	*	p53KD_H4K16ac_rep1_peak_2114	24	.	4.13748	5.17164	2.48375	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1543883	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51959531	51960302	772	*	p53KD_H4K16ac_rep1_peak_2115	14	.	3.44689	3.98306	1.45921	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1550489	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51961966	51966199	4234	*	p53KD_H4K16ac_rep1_peak_2116	29	.	4.19582	5.70286	2.95779	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1552924	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51968848	51970787	1940	*	p53KD_H4K16ac_rep1_peak_2117	29	.	4.41637	5.65592	2.9342	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1559806	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51971885	51979153	7269	*	p53KD_H4K16ac_rep1_peak_2118	34	.	4.74802	6.28201	3.41828	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1562843	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51980816	51981054	239	*	p53KD_H4K16ac_rep1_peak_2119	16	.	3.57806	4.16949	1.6171	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1571774	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51986354	51987628	1275	*	p53KD_H4K16ac_rep1_peak_2120	19	.	3.82199	4.62502	1.96624	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1577312	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51990022	51992955	2934	*	p53KD_H4K16ac_rep1_peak_2121	43	.	5.31203	7.36902	4.38258	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1580980	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51996981	51997893	913	*	p53KD_H4K16ac_rep1_peak_2122	18	.	3.62176	4.35505	1.81071	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1587939	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	52006214	52008764	2551	*	p53KD_H4K16ac_rep1_peak_2123	19	.	3.82296	4.63814	1.99876	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1597172	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	52009778	52011461	1684	*	p53KD_H4K16ac_rep1_peak_2124	21	.	3.92743	4.78296	2.13426	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1600736	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	52012485	52020323	7839	*	p53KD_H4K16ac_rep1_peak_2125	32	.	4.68763	6.14364	3.29021	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1603443	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	52024151	52040134	15984	*	p53KD_H4K16ac_rep1_peak_2126	36	.	4.87493	6.53149	3.62919	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1615109	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	52041094	52041808	715	*	p53KD_H4K16ac_rep1_peak_2127	26	.	4.28626	5.41304	2.66914	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1632052	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	52045886	52048500	2615	*	p53KD_H4K16ac_rep1_peak_2128	25	.	4.18017	5.26531	2.53764	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1636844	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	52050466	52052440	1975	*	p53KD_H4K16ac_rep1_peak_2129	27	.	4.36085	5.53491	2.73564	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1641424	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	52055926	52059579	3654	*	p53KD_H4K16ac_rep1_peak_2130	30	.	4.52761	5.85405	3.02629	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1646884	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	52061285	52063034	1750	*	p53KD_H4K16ac_rep1_peak_2131	17	.	3.66459	4.33852	1.76549	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1652243	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	52066606	52073610	7005	*	p53KD_H4K16ac_rep1_peak_2132	27	.	4.24214	5.50387	2.76257	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1657564	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	52075883	52081465	5583	*	p53KD_H4K16ac_rep1_peak_2133	26	.	4.26706	5.37567	2.65955	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1666841	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	52082876	52085311	2436	*	p53KD_H4K16ac_rep1_peak_2134	23	.	4.10669	5.08448	2.3976	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1673834	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	52088088	52090791	2704	*	p53KD_H4K16ac_rep1_peak_2135	22	.	4.0415	4.99248	2.27441	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1679046	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	52092122	52104444	12323	*	p53KD_H4K16ac_rep1_peak_2136	26	.	4.28418	5.41265	2.64056	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1683080	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	52108288	52117378	9091	*	p53KD_H4K16ac_rep1_peak_2137	35	.	4.85373	6.51409	3.59448	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1699246	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	52119401	52123023	3623	*	p53KD_H4K16ac_rep1_peak_2138	21	.	3.9361	4.8046	2.13735	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1710359	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	52124482	52126829	2348	*	p53KD_H4K16ac_rep1_peak_2139	37	.	4.99081	6.68311	3.72178	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1715440	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	52129774	52132356	2583	*	p53KD_H4K16ac_rep1_peak_2140	57	.	6.09554	8.88852	5.76574	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1720732	NA	LOC646813	DExH-box helicase 9 pseudogene
