gene_id,Gene,chr,start,end,strand,Scramble_rep1_promoter,Scramble_rep1_body,Scramble_rep2_promoter,Scramble_rep2_body,KD_rep1_promoter,KD_rep1_body,KD_rep2_promoter,KD_rep2_body,Scramble_promoter,KD_promoter,Scramble_body,KD_body,ratio_log2FC,Rank
ENSG00000140451.15,PIF1,chr15,64815628,64825677,-,0.10852594341550138,0.026419210376425376,0.18068950563995168,0.05432659678764664,0.11522234856337309,0.04263437904215198,0.014057312564342282,0.023383364212058923,0.14460772452772652,0.06463983056385768,0.040372903582036004,0.03300887162710545,0.07260386200893829,3158
ENSG00000074201.11,CLNS1A,chr11,77514935,77637813,-,0.1723662063012016,0.015602899705615255,0.027183781807078047,-0.01998654367514228,0.03050264976429753,0.0014229706262063842,0.015740074702334822,-0.013917721949059516,0.09977499405413984,0.02312136223331618,-0.002191821984763513,-0.006247375661426566,0.0725980781441606,3159
ENSG00000123159.18,GIPC1,chr19,14477758,14496164,-,0.04272193851671181,0.02485110446559929,0.05084021705458872,0.009995817281534496,-0.018760717278375524,0.03081123439327587,-0.03587120807485189,0.0009798224467213817,0.04678107778565027,-0.02731596267661371,0.017423460873566894,0.015895528419998625,0.0725691080086957,3160
ENSG00000116016.16,EPAS1,chr2,46293666,46386702,+,-0.04562774489162257,0.05333853591085223,-0.03319610427832231,0.014769475865646996,0.014093785543343984,0.0004369124729227179,-0.015926595713186543,-0.00047438330238669315,-0.03941192458497244,-0.0009164050849212796,0.03405400588824961,-1.8735414731987633e-05,-0.07256826080303276,3161
ENSG00000188522.18,FAM83G,chr17,18968788,19004839,-,0.060393642466922755,0.049574798632826926,0.12031046323713963,0.06713964712504324,-0.007238815015531145,0.04691795474315379,-0.0019768070106511004,0.025009398710256134,0.0903520528520312,-0.004607811013091123,0.05835722287893508,0.03596367672670496,0.07256631771289221,3162
ENSG00000184432.13,COPB2,chr3,139353941,139389736,-,0.05721043722049217,0.01739017271539783,-0.02149170781718567,-0.0570484216037196,-0.07224782747973223,-0.03420209427251837,-0.05887021225935314,-0.027196616079810606,0.017859364701653252,-0.06555901986954268,-0.019829124444160885,-0.03069935517616449,0.07254815383919233,3163
ENSG00000180817.14,PPA1,chr10,70202830,70233911,-,0.1717140435281908,0.013466908971093074,0.0887127693099319,-0.019621718682849943,0.0748039218087797,-0.01446889110803986,0.014062046613835264,-0.018156560736604727,0.13021340641906134,0.04443298421130749,-0.0030774048558784347,-0.016312725922322295,0.07254510114131,3164
ENSG00000112365.8,ZBTB24,chr6,109460631,109483273,-,0.09292068557054153,-0.016278940316370654,0.057420275279320775,-0.006986352458919366,-0.04095830134858261,-0.02347114710620658,0.03784079413930885,-0.008165688563523083,0.07517048042493116,-0.0015587536046368783,-0.01163264638764501,-0.01581841783486483,0.07254346258234821,3165
ENSG00000203778.10,FAM229B,chr6,112087121,112104326,+,0.05460057477801456,-0.007563007106994779,0.04715673463069834,-0.001694643757633802,-0.028631590550561668,-0.03154739697537699,-0.0700336020118557,-0.03305697816296052,0.05087865470435645,-0.04933259628120868,-0.004628825432314291,-0.03230218756916876,0.07253788884871067,3166
ENSG00000011260.16,UTP18,chr17,51260476,51297936,+,0.05857116583138122,-0.01469913629713795,0.030537143370253032,-0.03226142348433848,0.015663642938365228,-0.018756536123625243,-0.05729982174557517,-0.013921420621762506,0.04455415460081713,-0.020818089403604974,-0.023480279890738216,-0.016338978372693873,0.07251354552246644,3167
ENSG00000170369.5,CST2,chr20,23823768,23826735,-,0.02630214530968806,0.05732111394892528,-0.016033931939397006,0.041283701074707975,0.03654439671896398,-0.008802296781493711,0.059735129755572415,0.04839203247039591,0.0051341066851455265,0.04813976323726819,0.04930240751181662,0.0197948678444511,-0.07251319621948821,3168
ENSG00000137707.14,BTG4,chr11,111467525,111514367,-,-0.0003157824901863933,-0.027060115627710275,0.07431422408833169,-0.034393591567099584,-0.03127788011031225,-0.029930104375961924,-0.014832014847896062,-0.006610932605445896,0.03699922079907265,-0.02305494747910416,-0.03072685359740493,-0.01827051849070391,0.07251050338487783,3169
ENSG00000106993.14,CDC37L1,chr9,4679555,4708399,+,0.1823315023886971,-0.0004146439421753036,0.02789663221919909,-0.005639497318466419,-0.015517959706485271,-0.05366607828828741,-0.011271342838881537,-0.04439501507899963,0.1051140673039481,-0.013394651272683404,-0.0030270706303208612,-0.04903054668364352,0.07250524252330884,3170
ENSG00000157500.14,APPL1,chr3,57227707,57289540,+,0.09281668310787063,0.014236834576462508,0.11362213446278474,-0.0420032242215287,0.059985700324643405,-0.015463113746124255,-0.002519628315058071,-0.01628392544680499,0.10321940878532768,0.028733036004792666,-0.013883194822533095,-0.015873519596464623,0.07249604800660348,3171
ENSG00000115107.22,STEAP3,chr2,119222446,119265652,+,0.062268859661067835,0.03496511942101759,0.12750337863434105,0.0007737096003979922,-0.003713246399915079,-0.005225616016639388,0.029822192906052807,0.02229280076831833,0.09488611914770445,0.013054473253068863,0.017869414510707792,0.00853359237583947,0.07249582375976726,3172
ENSG00000131187.13,F12,chr5,177402132,177416583,-,0.006696322615985992,0.10466815337095356,-0.030385176818817854,0.08753049241819849,-0.005223501316737384,0.05692694275949457,0.02932045908656437,0.03806618894028078,-0.01184442710141593,0.012048478884913493,0.09609932289457603,0.04749656584988768,-0.07249566303101777,3173
ENSG00000163293.14,NIPAL1,chr4,47914141,48052430,+,0.04616370792500675,-0.015821542292690925,0.033841296304017304,-0.023583316919509,-4.842913476750254e-06,-0.009482056572470454,-0.04256265144352801,-0.007510367748314858,0.04000250211451203,-0.02128374717850238,-0.019702429606099962,-0.008496212160392657,0.07249246673872171,3174
ENSG00000159023.25,EPB41,chr1,28887072,29120052,+,0.0748677870509855,0.013553057753176907,0.12373200018063653,-0.0004070139478235549,0.023099564038013342,0.0027244757794596505,0.01876783122122288,-0.0013294639475948638,0.09929989361581101,0.02093369762961811,0.006573021902676676,0.0006975059159323934,0.07249067999944862,3175
ENSG00000159228.14,CBR1,chr21,36069846,36073166,+,0.08901752657382167,0.10867682066097356,-0.01329754594003316,0.051387861919174174,0.024626283288933338,-0.005139641447766987,0.07163876363274176,0.04079790774302232,0.03785999031689426,0.048132523460837545,0.08003234129007386,0.017829133147627664,-0.07247574128638948,3176
ENSG00000135119.16,RNFT2,chr12,116738177,116853631,+,0.060969367885496464,0.0189580895331487,0.03928326303057838,0.007558936431704155,-0.026135497997660424,0.02355119349743951,0.0009968943624990062,0.022499979857786533,0.05012631545803742,-0.01256930181758071,0.013258512982426427,0.023025586677613022,0.07246269097080472,3177
ENSG00000149357.12,LAMTOR1,chr11,72085519,72103393,-,0.2680578455430805,0.09660050710740445,0.25378417087183336,0.018347490437112476,0.11258719069541258,0.006009403069459993,0.18638417589961317,0.03098156713368199,0.2609210082074569,0.14948568329751288,0.057473998772258464,0.018495485101570994,0.07245681123925658,3178
ENSG00000055483.22,USP36,chr17,78787380,78841441,-,0.24203908168230556,0.025916289994718976,0.2977881276700646,0.018759334171473557,0.19060180636355653,0.00040074609324054696,0.16422871409333312,0.004177441941943655,0.2699136046761851,0.17741526022844484,0.022337812083096265,0.0022890940175921007,0.07244962638223608,3179
ENSG00000244509.6,APOBEC3C,chr22,39014162,39020352,+,0.06311039262684062,0.03891108701566403,0.16363056294317357,0.06006078984759904,0.051060499396990054,0.05233134976424569,0.03299106202786788,0.04882718255496637,0.1133704777850071,0.04202578071242897,0.049485938431631536,0.05057926615960603,0.07243802480055261,3180
ENSG00000185043.15,CIB1,chr15,90229938,90234115,-,0.10207040790640166,0.12182672565683311,0.23089889480965212,0.1502526215147624,-0.04148864017147571,0.025166029360828495,0.024056474814191462,0.04134196872330858,0.1664846513580269,-0.008716082678642123,0.13603967358579777,0.033253999042068536,0.0724150594929398,3181
ENSG00000196296.16,ATP2A1,chr16,28878382,28904511,+,0.15843871741494514,0.04858263498992315,0.13674583779135718,0.06017516126962496,0.051186629604548214,0.028390609621713293,0.04620861255680211,0.02739333768976769,0.14759227760315116,0.04869762108067516,0.054378898129774055,0.02789197365574049,0.07240773204844245,3182
ENSG00000185900.13,POMK,chr8,43093497,43132733,+,0.06753511318820529,0.009341009506545197,-0.024886513121891767,-0.009556422774881576,-0.05345973433624022,-0.008005519940865867,-0.061535523269791156,-0.005060907882696525,0.021324300033156763,-0.05749762880301569,-0.00010770663416818926,-0.006533213911781196,0.07239642155855945,3183
ENSG00000120832.13,MTERF2,chr12,106973119,106987173,-,0.032645000877178976,0.002563336437798812,0.03822737028962001,-0.0073550599479420406,-0.016220028330484637,-0.0038156722434814286,-0.06799976937362226,-0.01127579433330451,0.03543618558339949,-0.04210989885205345,-0.0023958617550716146,-0.007545733288392969,0.07239621290213158,3184
ENSG00000171503.15,ETFDH,chr4,158671967,158710758,+,0.035996770683384964,-0.0037480395758854755,0.08053320906934096,-0.049115257814961906,0.005451866830699145,-0.01317566254538419,-0.014584121763851727,-0.020560833873964762,0.05826498987636296,-0.004566127466576291,-0.02643164869542369,-0.016868248209674475,0.07239451782868847,3185
ENSG00000168005.11,SPINDOC,chr11,63813404,63827718,+,0.08896025165435276,0.051171450561205735,0.11816958273097407,-0.00326633032331829,0.005495301705464953,0.021020369256862678,0.03869189399748575,0.00871865926616057,0.10356491719266342,0.02209359785147535,0.02395256011894372,0.014869514261511623,0.07238827348375595,3186
ENSG00000161652.15,IZUMO2,chr19,50152536,50163281,-,0.02813893261482008,-0.0017755418602769814,0.06988355289155151,-0.02366986370759441,-0.020192674873396755,-0.0007057628979284114,1.6356194100808354e-05,0.0017982197040713641,0.049011242753185795,-0.010088159339647974,-0.012722702783935695,0.0005462284030714763,0.07236833327984095,3187
ENSG00000163382.15,NAXE,chr1,156591737,156609507,+,0.08022211988538037,0.044083956427102805,0.10994709589803824,0.01632560603411661,0.017251760598737745,0.019335662111583374,-0.012111435495899058,0.0007253849716043675,0.0950846078917093,0.0025701625514193433,0.030204781230609705,0.010030523541593872,0.07234018765127412,3188
ENSG00000130713.19,EXOSC2,chr9,130693720,130707608,+,0.1321952146894182,0.021048737452570996,0.20536455031251535,0.001691432306665041,0.04862966942891944,-0.04973607833291957,0.037896175080240936,-0.033894384910575434,0.16877988250096676,0.043262922254580186,0.011370084879618018,-0.0418152316217475,0.07233164374502106,3189
ENSG00000171855.7,IFNB1,chr9,21077103,21077942,-,-0.02718955980683677,-0.09374542751918959,-0.0440888836462982,-0.09560395216877896,-0.048960816418228206,-0.04141428222251486,0.014524587740539573,0.03352028657421381,-0.035639221726567485,-0.017218114338844317,-0.09467468984398428,-0.003946997824150523,0.07230658463211058,3190
ENSG00000169231.15,THBS3,chr1,155195583,155209203,-,0.04815569360266091,0.059658157971125884,-0.07749056035000831,-0.008960571137580696,0.05959688724330044,0.040324171354550395,0.051083628046209924,0.005816674075313678,-0.014667433373673704,0.055340257644755184,0.025348793416772594,0.023070422714932037,-0.07228606172026944,3191
ENSG00000102978.15,POLR2C,chr16,57462647,57472010,+,0.10736919422942447,0.051081366356828584,0.08033675672952086,0.012209106952271872,0.023334593189967563,0.025004110799675235,-0.024737544394563885,-0.0063303602089691425,0.09385297547947266,-0.000701475602298161,0.03164523665455023,0.009336875295353046,0.07224608972257364,3192
ENSG00000184307.19,ZDHHC23,chr3,113947705,113965401,+,0.1440430564781127,0.018343034928827873,-0.043552780156751396,-0.030268114884471602,-0.05464330825197976,-0.040707252907937655,-0.028226595396408812,-0.010087709323731276,0.050245138160680644,-0.04143495182419429,-0.0059625399778218645,-0.025397481115834467,0.07224514884686233,3193
ENSG00000245848.3,CEBPA,chr19,33299933,33302534,-,0.11718096995609813,0.04625895945158361,0.15802945382520556,0.0267475495864707,0.03762940726289526,-0.002435245530759312,0.005908591651066672,-0.011743046458354394,0.13760521189065184,0.021768999456980964,0.03650325451902715,-0.007089145994556853,0.07224381192008686,3194
ENSG00000104731.16,KLHDC4,chr16,87696484,87765998,-,0.043316546342364745,0.031162204374655552,0.06994638008670881,0.02026395037261751,-0.01756849221442826,0.02260825755893818,-0.028229026370798237,0.014180540676383725,0.05663146321453678,-0.02289875929261325,0.025713077373636532,0.018394399117660953,0.07221154425117444,3195
ENSG00000071994.12,PDCD2,chr6,170572300,170584692,-,0.09046900590558653,0.03240255585700208,0.020244813529774548,9.819416922539367e-05,0.14145385118189732,-0.02771399436506375,0.04068387693783734,-0.012782619945768669,0.055356909717680536,0.09106886405986733,0.016250375013113737,-0.020248307155416208,-0.07221063651071674,3196
ENSG00000143476.20,DTL,chr1,212035552,212107400,+,0.14435699390326046,-0.007951786733652186,0.00922277474310249,-0.041280084431443355,0.020763408050872387,-0.015190401108397056,-0.0077029060326458424,-0.03014348385947984,0.07678988432318147,0.006530251009113272,-0.024615935582547772,-0.022666942483938447,0.07220862641267753,3197
ENSG00000128165.10,ADM2,chr22,50481515,50486440,+,0.004602804756723344,0.054215579995705844,0.006535472699906677,0.016794919564866173,0.0441902549804945,0.013810534806104216,0.05937768745992798,0.005224215398131288,0.00556913872831501,0.05178397122021124,0.035505249780286005,0.009517375102117752,-0.0722027071700645,3198
ENSG00000070961.19,ATP2B1,chr12,89588048,89709642,-,0.033477694061555666,-0.023194501723394118,0.1063604877134785,-0.037560861213706456,-0.010567012649029494,-0.03858077904250556,-0.013014266540529206,-0.04123328689205233,0.06991909088751708,-0.01179063959477935,-0.030377681468550286,-0.039907032967278946,0.07218037898356779,3199
ENSG00000100227.21,POLDIP3,chr22,42582749,42614962,-,0.23502532982407137,0.03495235760212747,0.1419917025651912,0.02365179589314625,0.09823081694822758,-0.019750613911333884,0.06021696965378942,0.004119111372059517,0.18850851619463127,0.0792238933010085,0.02930207674763686,-0.007815751269637183,0.07216679487634875,3200
ENSG00000283977.1,ENSG00000283977,chr11,6481484,6508978,+,0.17181380552059272,0.04046125942842443,0.06058028605717118,-0.006537749023921646,0.000412338451074902,-0.012176965448393166,0.037513465832191284,-0.00403457236406937,0.11619704578888196,0.018962902141633094,0.01696175520225139,-0.008105768906231268,0.0721666195387662,3201
ENSG00000141452.13,RMC1,chr18,23503459,23533181,+,0.035666998922446506,0.018019265758939685,0.13477123270137237,0.0261049233690011,-0.016778340325457976,0.030058995230456267,0.05083611264897627,0.022002374621915788,0.08521911581190944,0.017028886161759148,0.022062094563970392,0.02603068492618603,0.07215882001236593,3202
ENSG00000097096.12,SYDE2,chr1,85156510,85201751,-,0.0692601718212245,-0.014007462508337702,0.053984499699436125,-0.045584394419309296,-0.03558005896629766,-0.04241221663656909,-0.00982550456537865,-0.041571224428447684,0.06162233576033031,-0.022702781765838155,-0.0297959284638235,-0.04199172053250839,0.07212932545748357,3203
ENSG00000116809.14,ZBTB17,chr1,15940147,15976132,-,0.1302765506116848,0.05258665575162345,0.02973942203936167,0.016206998440307745,-0.013045640531461686,0.0066701891212110126,-0.018063016788219102,0.01525086952080673,0.08000798632552324,-0.015554328659840393,0.034396827095965594,0.01096052932100887,0.0721260172104069,3204
ENSG00000132535.23,DLG4,chr17,7187186,7219836,-,0.2207185826380737,0.07974435388964884,0.000542492822278291,0.06546634577617982,0.04759145521442406,0.0227021053236778,-0.06883095549826976,0.024247068283422657,0.11063053773017599,-0.01061975014192285,0.07260534983291433,0.02347458680355023,0.07211952484273473,3205
ENSG00000198021.8,SPANXA1,chrX,141583673,141584738,-,-0.005850968315033242,-0.025897267550457393,0.00853177136555314,-0.04459981432123363,-0.04993736291190726,-9.322449774809287e-05,-0.003871034279407468,0.0172466496991632,0.001340401525259949,-0.02690419859565736,-0.035248540935845514,0.008576712600707553,0.07206985365747037,3206
ENSG00000197024.11,ZNF398,chr7,149126415,149183042,+,0.22942473070841515,0.03773137681754068,0.1469665297490428,0.016993113100557303,0.1311137120332569,0.0031977545606222527,0.041020310282619904,-0.008591564077567476,0.18819563022872898,0.0860670111579384,0.02736224495904899,-0.002696904758472612,0.07206946935326897,3207
ENSG00000119899.15,SLC17A5,chr6,73593363,73654106,-,0.15843773756176233,0.019512472656497856,0.08183247912893421,0.013316080861198575,0.039744508014409805,0.0005615598718719712,0.010977119698218303,-0.013196936471939182,0.12013510834534827,0.025360813856314054,0.016414276758848215,-0.006317688300033605,0.0720423294301524,3208
ENSG00000104824.20,HNRNPL,chr19,38836369,38852347,-,0.23210384510690346,0.09873203829234592,0.2247634066302562,0.0762220630701506,0.12079225946738734,0.03432835443560589,0.07070408961441717,0.01927809664169493,0.22843362586857985,0.09574817454090226,0.08747705068124825,0.02680322553865041,0.07201162618507974,3209
ENSG00000155846.19,PPARGC1B,chr5,149729993,149855022,+,0.08466788032103796,0.047623108917049795,0.08673724689544178,0.02067137681188282,0.014603968117851763,0.03106946832384859,0.0013867993226740509,0.025820007577148894,0.08570256360823987,0.007995383720262907,0.034147242864466305,0.02844473795049874,0.07200467497400939,3210
ENSG00000135968.24,GCC2,chr2,108449106,108509415,+,0.05384247587787104,-0.004188148052796303,0.03981642245780677,-0.027429661333807205,-0.06723214077157899,-0.03939009730426364,-0.019294711675902364,-0.028416906394646054,0.046829449167838905,-0.04326342622374068,-0.015808904693301755,-0.03390350184945485,0.07199827823542648,3211
ENSG00000127419.19,TMEM175,chr4,932152,958989,+,0.1434960505994386,0.059131464453025376,0.12042177778063343,0.019808763354789333,0.04529966047778726,0.003676648526104064,0.0029119030060246586,0.0035512733166314435,0.13195891419003603,0.02410578174190596,0.03947011390390735,0.003613960921367754,0.07199697946559044,3212
ENSG00000115541.13,HSPE1,chr2,197500109,197513408,+,0.22826820445546764,0.08013342262457519,0.16853145841191872,-0.030656971569734744,0.08965899657865521,-0.05767758237824759,0.013490862585866126,-0.04261580301853544,0.19839983143369316,0.05157492958226067,0.024738225527420225,-0.05014669269839152,0.07193998362562076,3213
ENSG00000197217.15,ENTPD4,chr8,23385782,23457722,-,0.0943453600013163,0.019617513040772167,0.006681940592010506,-0.018618611538262813,0.0026876596087531653,0.01033261274647181,-0.04126178633712698,-0.005074551869082478,0.0505136502966634,-0.019287063364186906,0.0004994507512546768,0.0026290304386946657,0.0719302933482903,3214
ENSG00000166908.20,PIP4K2C,chr12,57591160,57603418,+,0.05284678815733059,0.005910451916274903,0.037586707330774516,0.042013155380855025,-0.07419364769011735,0.0029183443558813697,-0.036882830344111425,-0.012706120744063647,0.04521674774405256,-0.05553823901711439,0.023961803648564962,-0.004893888194091139,0.07189929491851085,3215
ENSG00000164109.16,MAD2L1,chr4,120055622,120067192,-,0.07988682225396042,-0.009036054487459687,0.10930287981103175,-0.026906539374650935,-0.003954304446466267,-0.05190796154118952,0.002555689952481771,-0.030926346548282774,0.09459485103249608,-0.0006993072469922482,-0.01797129693105531,-0.04141715404473614,0.07184830116580748,3216
ENSG00000157303.13,SUSD3,chr9,93058683,93085141,+,0.08914309112110641,0.046678653729002095,0.12458857603557408,0.0332570831338616,-0.002048153366922634,0.0005789677707981201,0.02298468960740138,0.030241296513842126,0.10686583357834024,0.010468268120239372,0.03996786843143185,0.015410132142320123,0.07183982916898915,3217
ENSG00000158636.19,EMSY,chr11,76444886,76553625,+,0.23762486855624593,-0.017351556826838185,0.15917132187541574,-0.01042216256187792,0.16158734129951335,-0.026340481215948168,0.06266679058450973,-0.0303546764545093,0.19839809521583085,0.11212706594201155,-0.013886859694358052,-0.02834757883522873,0.07181031013294861,3218
ENSG00000136830.14,NIBAN2,chr9,127505338,127579049,-,0.038200472047057704,0.04201633409079193,0.15388723714696242,0.05506936890300913,0.012193580274819397,0.03256199340431304,-0.014557981777703389,0.013682729722042871,0.09604385459701006,-0.0011822007514419959,0.04854285149690053,0.023122361563177957,0.07180556541472949,3219
ENSG00000197785.16,ATAD3A,chr1,1512117,1534689,+,0.1620300238863565,0.012089723864576945,0.07557832806301303,0.014916422392808406,0.10769793029024731,0.030431358667865647,-0.00018915814236970617,0.01008260468430624,0.11880417597468476,0.0537543860739388,0.013503073128692675,0.020256981676085944,0.07180369844813923,3220
ENSG00000283632.6,EXOC3L2,chr19,45210599,45245429,-,0.04644839447410777,0.01833083434162772,0.08774036728730425,0.015093319464401117,0.003236094458727166,0.04350205180056724,0.017061927434697283,0.01962714744258502,0.06709438088070602,0.010149010946712224,0.01671207690301442,0.03156459962157613,0.07179789265255548,3221
ENSG00000126953.10,TIMM8A,chrX,101320049,101349001,-,0.05515417954084114,-0.013556827830557356,0.08327648811391555,-0.016100050980344643,0.01159484634117689,-0.01921018388315295,0.002645995203056373,0.008957411100029027,0.06921533382737835,0.007120420772116632,-0.014828439405451,-0.005126386391561961,0.07179696606915076,3222
ENSG00000138459.11,SLC35A5,chr3,112561268,112587350,+,0.13735225114124477,0.0016723409727928203,0.07069922518590466,-0.00586605297168324,0.06186799784272443,-0.013617691215809613,-0.014570066395681352,-0.007752248909731009,0.10402573816357472,0.023648965723521542,-0.0020968559994452097,-0.010684970062770312,0.07178865837672807,3223
ENSG00000188566.17,NDOR1,chr9,137205661,137219371,+,0.07816868083909503,0.053010308322893086,0.10429400170082226,0.05078675583749466,-0.010408643554663286,0.014014155378756755,-0.011612731622997672,0.028875317600797548,0.09123134126995865,-0.011010687588830479,0.05189853208019388,0.021444736489777152,0.0717882332683724,3224
ENSG00000063176.18,SPHK2,chr19,48619290,48630717,+,0.2838407839232241,0.17143239756238052,0.28561196378650494,0.0560000665506377,0.13228986913571134,0.024618840199421513,0.09357771815353771,0.0027846339842066766,0.28472637385486455,0.11293379364462452,0.1137162320565091,0.013701737091814095,0.07177808524554496,3225
ENSG00000165055.18,METTL2B,chr7,128476728,128506602,+,0.12945823878937518,0.029376545844928284,0.06771797371259891,-0.005292183648652232,0.046920855941833,0.005813725595633707,-0.0312630931000167,-0.019717835407468152,0.09858810625098705,0.007828881420908148,0.012042181098138026,-0.006952054905917222,0.07176498882602364,3226
ENSG00000163818.22,LZTFL1,chr3,45823315,45916042,-,0.04652401455806102,0.006078824356501088,0.11073364511970431,-0.009793686908029585,0.011042189039406366,-0.013898913151906035,-0.0007809514410910196,0.006653096631913317,0.07862882983888267,0.005130618799157673,-0.0018574312757642483,-0.0036229082599963593,0.07173273405549288,3227
ENSG00000170312.19,CDK1,chr10,60778311,60796346,+,0.11009558849741007,-0.020127245116310664,0.04384678561473265,-0.06033419658049594,0.047478029172751124,-0.038622876401663515,-0.027678689714754002,-0.03256578636138811,0.07697118705607137,0.009899669728998561,-0.040230720848403304,-0.03559433138152582,0.0717079067939503,3228
ENSG00000182054.12,IDH2,chr15,90083044,90102511,-,0.04251141174681834,0.0490739199698351,0.1248876684345305,0.04822313122898811,-0.03335083985060919,0.008384440130615711,-0.021031488040462135,0.010541090867396252,0.08369954009067443,-0.02719116394553566,0.0486485255994116,0.00946276549900598,0.07170494393580445,3229
ENSG00000125734.18,GPR108,chr19,6729913,6737665,-,0.15571949010988465,0.07481777555617634,0.04473002575640567,0.03472435657614727,0.0033370034947292878,0.013576064723273749,0.006396684687962988,0.04864127478903552,0.10022475793314516,0.004866844091346138,0.054771066066161805,0.031108669756154637,0.07169551753179185,3230
ENSG00000198925.14,ATG9A,chr2,219219379,219230383,-,0.21662654004720389,0.14540143791233742,0.1727882246254012,0.054218731766670906,0.0328246266701608,0.023113271359156043,0.06185633989272173,0.02515910464309209,0.19470738233630253,0.04734048328144126,0.09981008483950417,0.02413618800112407,0.07169300221648117,3231
ENSG00000164088.20,PPM1M,chr3,52245740,52250616,+,0.11951369747985155,0.06693031651944295,0.11269112785317702,0.09147184135343985,0.04054519224679098,0.04347344453983663,-0.022692014565400313,0.043952886102750895,0.11610241266651428,0.008926588840695332,0.0792010789364414,0.04371316532129376,0.07168791021067131,3232
ENSG00000131379.10,C3orf20,chr3,14675140,14773036,+,0.01582861995906569,0.013889559837279668,0.0621736461877299,-0.004991039881902869,-0.05141167064080946,-0.005847945865152012,-0.011049166549928486,0.017578728431982944,0.039001133073397795,-0.031230418595368972,0.0044492599776883995,0.005865391283415466,0.07164768297449384,3233
ENSG00000204628.14,RACK1,chr5,181235390,181248096,-,0.2425009516219143,0.17670804466357173,0.2398853305145167,0.1078390503394132,0.10007656166126253,0.0803294104427057,0.055660795492731265,0.020849209479135825,0.2411931410682155,0.07786867857699689,0.14227354750149246,0.05058930996092076,0.0716402249506469,3234
ENSG00000108061.15,SHOC2,chr10,110917931,111017314,+,0.0742926736070367,-0.019632163264295826,0.08513118524791208,-0.02563132545603335,-0.004757952112704515,-0.04534287667012946,-0.0021122104305541143,-0.02301532144379746,0.07971192942747439,-0.003435081271629315,-0.022631744360164588,-0.03417909905696346,0.07159965600230483,3235
ENSG00000285602.1,ENSG00000285602,chrX,15561046,15675608,-,0.12087634854458155,-0.004681099370139947,0.08597078720619902,-0.023335412050963292,0.043719669261714444,-0.0012383120702766026,0.036216141597134995,-0.01056477247150534,0.10342356787539028,0.039967905429424716,-0.01400825571055162,-0.005901542270890971,0.07156237588562622,3236
ENSG00000274523.7,RCC1L,chr7,75026189,75074228,-,0.1575287854920025,0.05626089545814505,0.1894764190253336,0.03604126140950221,0.08691561292670667,0.025041626917148514,0.061342186748312086,0.01158553510288248,0.17350260225866804,0.07412889983750938,0.04615107843382363,0.018313581010015498,0.07153620499735054,3237
ENSG00000230707.3,HAPSTR2,chrX,140091677,140092911,+,-0.0036959009021520616,0.03229113270315784,-0.05381908243894577,-0.055662883966376274,0.003582770717330277,-0.054977676218354435,-0.007528977286303416,-0.057864783277412096,-0.028757491670548918,-0.001973103284486569,-0.011685875631609218,-0.056421229747883266,-0.07151974250233639,3238
ENSG00000169429.14,CXCL8,chr4,73740518,73747379,+,0.008534010411705822,-0.012598083787904491,-0.027180851224344223,-0.06706422725879714,-0.0194823875479633,0.006856992658856301,-0.051945621164282786,0.0036351286600246283,-0.0093234204063192,-0.03571400435612304,-0.039831155523350814,0.005246060659440464,0.07146780013259513,3239
ENSG00000270885.3,RASL10B,chr17,35731638,35743521,+,0.09109288792856386,0.033287230177657,0.12078466108744032,0.02888294226340031,0.013773254116764291,0.025698224677519154,0.056339692962821576,0.03763562866325471,0.1059387745080021,0.03505647353979294,0.031085086220528656,0.03166692667038693,0.07146414141806744,3240
ENSG00000125952.23,MAX,chr14,65005397,65102695,-,0.06915457317477558,0.01911505862262231,0.08192900506407022,0.0025046003646921563,-0.03793629341816995,0.004000878744948973,0.03743129533209139,0.00894967129879974,0.0755417891194229,-0.00025249904303928025,0.010809829493657233,0.0064752750218743564,0.07145973369067932,3241
ENSG00000134452.22,FBH1,chr10,5890163,5937624,+,0.10551908407590235,0.04672848119596317,0.05165603235876188,0.01678453043470127,0.007978901100112125,0.02137663964157973,-0.023436789349885658,0.012417420599657022,0.07858755821733211,-0.0077289441248867665,0.03175650581533222,0.016897030120618377,0.07145702664750503,3242
ENSG00000118017.6,A4GNT,chr3,138122900,138132416,-,0.029747928453143686,0.01306323969504305,0.07988292707363144,-0.050823259946998614,-0.014921688613248989,0.0026338346085093053,0.029047116803121754,0.006964917916835087,0.05481542776338756,0.007062714094936383,-0.018880010125977783,0.004799376262672196,0.07143210005710116,3243
ENSG00000158486.16,DNAH3,chr16,20932481,21159441,-,0.07202932791900821,0.010771225118821327,0.01779977631755173,-0.008266849364933597,-0.06100332173067727,0.009776337452644498,0.022059107838431374,0.006794680456031698,0.044914552118279966,-0.019472106946122947,0.0012521878769438648,0.008285508954338099,0.07141998014179715,3244
ENSG00000110871.17,COQ5,chr12,120502669,120534434,-,0.023138253703684313,0.03717797231027722,0.03794958862388739,0.015121038262129086,-0.02096366944874171,0.021728696006152463,-0.07841319334795116,0.01294443349681024,0.030543921163785855,-0.04968843139834644,0.02614950528620315,0.01733656475148135,0.07141941202741049,3245
