gene_id,Gene,chr,start,end,strand,Scramble_rep1,Scramble_rep2,KD_rep1,KD_rep2,Scramble_signal,KD_signal,Difference,log2FC,Direction,Rank_gain,Rank_loss,Rank
ENSG00000187569.5,DPPA3,chr12,7711397,7717561,+,-0.024458985980059213,-0.005857217475973761,0.030355143223754398,0.002974214239909763,-0.015158101728016488,0.01666467873183208,0.03182278045984857,0.03182278045984857,gain,436,11316,3239
ENSG00000106077.21,ABHD11,chr7,73736090,73738864,-,0.11652351120775083,0.09690899385720836,0.1141703287344332,0.035618670105970404,0.1067162525324796,0.0748944994202018,-0.031821753112277806,-0.031821753112277806,loss,8948,2804,3240
ENSG00000176619.15,LMNB2,chr19,2427637,2456992,-,0.04631224835907469,0.042500614867996334,0.01721266712359256,0.007958549345119978,0.04440643161353551,0.012585608234356269,-0.03182082337917924,-0.03182082337917924,loss,8947,2805,3241
ENSG00000266728.5,ENSG00000266728,chr17,27623363,27640777,+,0.032153593224980404,-0.00189087035775568,0.03957884020942965,0.05429839215273087,0.015131361433612362,0.046938616181080264,0.0318072547474679,0.0318072547474679,gain,437,11315,3242
ENSG00000175691.11,ZNF77,chr19,2931136,2944971,-,0.006681826912927908,0.04553225932284021,-0.012256188743631987,0.0009046303849488249,0.02610704311788406,-0.005675779179341581,-0.03178282229722564,-0.03178282229722564,loss,8946,2806,3243
ENSG00000112110.12,MRPL18,chr6,159789811,159799027,+,0.0501405189609285,-0.008791806516708474,-0.0021380784919023833,-0.020049528127426837,0.020674356222110012,-0.01109380330966461,-0.03176815953177462,-0.03176815953177462,loss,8945,2807,3244
ENSG00000105388.19,CEACAM5,chr19,41708584,41730519,+,0.01630942817512137,-0.00581391535951782,0.029739200872980934,0.04428218387139285,0.005247756407801774,0.03701069237218689,0.03176293596438512,0.03176293596438512,gain,438,11314,3245
ENSG00000182405.6,PGBD4,chr15,34102082,34108686,+,-0.013718050580287295,-0.0015166379943735975,0.05715895120078034,-0.00887482363878321,-0.007617344287330446,0.024142063780998566,0.03175940806832901,0.03175940806832901,gain,439,11313,3246
ENSG00000196363.12,WDR5,chr9,134134345,134159971,+,0.07120279573864888,0.02809991139756858,0.02611431823109563,0.00967523245602501,0.04965135356810873,0.01789477534356032,-0.03175657822454841,-0.03175657822454841,loss,8944,2808,3247
ENSG00000198049.8,AVPR1B,chr1,206106935,206117699,-,-0.00225148380549129,-0.02264587070833752,0.011652363890400263,0.026942505904294957,-0.012448677256914405,0.019297434897347608,0.03174611215426201,0.03174611215426201,gain,440,11312,3248
ENSG00000166394.17,CYB5R2,chr11,7662864,7677222,-,0.010681485578279033,-0.014140914089092084,0.028424129588707846,0.031587100112945646,-0.0017297142554065252,0.030005614850826746,0.03173532910623327,0.03173532910623327,gain,441,11311,3249
ENSG00000084112.17,SSH1,chr12,108778190,108857637,-,0.05382916913870559,0.027786548880774448,0.004306278709488885,0.013838982758428374,0.040807859009740016,0.00907263073395863,-0.03173522827578139,-0.03173522827578139,loss,8943,2809,3250
ENSG00000217930.10,PAM16,chr16,4330377,4355607,-,0.03625423191042356,0.04474451575595095,0.01733668259360868,0.00020018830174507127,0.04049937383318726,0.008768435447676875,-0.03173093838551039,-0.03173093838551039,loss,8942,2810,3251
ENSG00000101084.21,RAB5IF,chr20,36605717,36612557,+,0.00880185004018386,0.014902685451330154,0.08766446773327713,-0.0005029760273881474,0.011852267745757008,0.04358074585294449,0.031728478107187486,0.031728478107187486,gain,442,11310,3252
ENSG00000141699.13,RETREG3,chr17,42579507,42610623,-,0.036146479419187506,0.01591769163080756,-0.00242601226132856,-0.008966267869904397,0.026032085524997535,-0.005696140065616478,-0.031728225590614015,-0.031728225590614015,loss,8941,2811,3253
ENSG00000177030.21,DEAF1,chr11,644219,707118,-,0.0782917606215647,0.039161008603108075,0.02921371085807916,0.02478550642508379,0.05872638461233639,0.026999608641581477,-0.03172677597075491,-0.03172677597075491,loss,8940,2812,3254
ENSG00000241553.15,ARPC4,chr3,9792483,9807704,+,0.036018915670212225,0.016407117012746976,0.0026385167778722506,-0.01365660035690072,0.0262130163414796,-0.0055090417895142345,-0.03172205813099384,-0.03172205813099384,loss,8939,2813,3255
ENSG00000125733.20,TRIP10,chr19,6737924,6751530,+,0.048999523534797154,0.02332557719046496,-0.0011006155990142999,0.009993337191605464,0.03616255036263106,0.004446360796295582,-0.03171618956633548,-0.03171618956633548,loss,8938,2814,3256
ENSG00000189152.13,GRAPL,chr17,19127534,19162274,+,0.07829275068631741,0.05523878432180325,0.04390153174657052,0.026198858728500432,0.06676576750406032,0.03505019523753548,-0.03171557226652485,-0.03171557226652485,loss,8937,2815,3257
ENSG00000167460.20,TPM4,chr19,16067020,16103011,+,0.05085460390882512,0.06552273474355469,0.039433274144429147,0.01351795749613143,0.05818866932618991,0.02647561582028029,-0.03171305350590962,-0.03171305350590962,loss,8936,2816,3258
ENSG00000123136.17,DDX39A,chr19,14408797,14419385,-,0.06319619600458702,0.02474039467008573,0.03796863302780744,-0.013453132999242182,0.04396829533733637,0.012257750014282628,-0.03171054532305374,-0.03171054532305374,loss,8935,2817,3259
ENSG00000112130.19,RNF8,chr6,37353969,37394737,+,0.03436262848077929,0.02508061542683999,-0.004083758171060936,0.0001173756172562033,0.02972162195380964,-0.0019831912769023665,-0.031704813230712,-0.031704813230712,loss,8934,2818,3260
ENSG00000174586.13,ZNF497,chr19,58354356,58362848,-,0.11511514335284005,0.019257134036303577,0.04786052264004913,0.023102583435788054,0.06718613869457181,0.03548155303791859,-0.03170458565665322,-0.03170458565665322,loss,8933,2819,3261
ENSG00000129473.13,BCL2L2,chr14,23298789,23313069,+,0.07638841018785725,0.031893868213982504,0.028007318814216947,0.016889852313559595,0.054141139200919876,0.02244858556388827,-0.031692553637031606,-0.031692553637031606,loss,8932,2820,3262
ENSG00000169813.19,HNRNPF,chr10,43385205,43437095,-,0.05652656957996127,0.057688826145022735,0.026209602858997753,0.024621678550942053,0.05710769786249201,0.025415640704969905,-0.0316920571575221,-0.0316920571575221,loss,8931,2821,3263
ENSG00000204710.4,SPDYC,chr11,65166136,65173380,+,0.06043416516483357,-0.016208656271906752,0.04471690601764133,0.06287320788403586,0.022112754446463406,0.053795056950838596,0.03168230250437519,0.03168230250437519,gain,443,11309,3264
ENSG00000197043.17,ANXA6,chr5,151100705,151157979,-,0.05370017646694711,0.02760835075796518,0.006496024671236764,0.011467875032944733,0.040654263612456144,0.008981949852090748,-0.031672313760365396,-0.031672313760365396,loss,8930,2822,3265
ENSG00000089012.16,SIRPG,chr20,1629151,1657779,-,-0.007229519234034595,-0.010689404509238975,0.018560946432241383,0.026854169358580936,-0.008959461871636785,0.022707557895411158,0.031667019767047944,0.031667019767047944,gain,444,11308,3266
ENSG00000140830.12,TXNL4B,chr16,72084852,72094431,-,0.049270291054942766,0.045778679348338215,0.03172073826588156,-1.0571277358422685e-06,0.04752448520164049,0.01585984056907286,-0.03166464463256763,-0.03166464463256763,loss,8929,2823,3267
ENSG00000262484.3,CCER2,chr19,38908979,38912252,-,0.04254381584881111,0.021904544838279624,-0.006011583209540006,0.007154780909677428,0.032224180343545364,0.0005715988500687112,-0.031652581493476654,-0.031652581493476654,loss,8928,2824,3268
ENSG00000167757.16,KLK11,chr19,51022215,51028060,-,0.056619586431404606,-0.02401114808565995,-0.011177960854944661,-0.019509509252025797,0.01630421917287233,-0.015343735053485229,-0.03164795422635756,-0.03164795422635756,loss,8927,2825,3269
ENSG00000248098.14,BCKDHA,chr19,41397791,41425092,+,0.10379232262287018,0.06810672585176833,0.073201720395087,0.0354351410956832,0.08594952423731925,0.0543184307453851,-0.031631093491934145,-0.031631093491934145,loss,8926,2826,3270
ENSG00000164600.8,NEUROD6,chr7,31337065,31340901,-,-0.006601575372363824,0.054862665708785695,-0.011607705765987462,-0.0033921427931660852,0.024130545168210935,-0.007499924279576774,-0.03163046944778771,-0.03163046944778771,loss,8925,2827,3271
ENSG00000177108.7,ZDHHC22,chr14,77131265,77143032,-,0.01384115777053979,0.022144063610600638,-0.03349146227819842,0.006250377585904853,0.017992610690570215,-0.013620542346146784,-0.031613153036716996,-0.031613153036716996,loss,8924,2828,3272
ENSG00000143390.20,RFX5,chr1,151340639,151347339,-,0.08931819110566666,-0.029761126118350717,0.012272903093592084,-0.015908313674866153,0.029778532493657972,-0.0018177052906370346,-0.031596237784295,-0.031596237784295,loss,8923,2829,3273
ENSG00000101190.15,TCFL5,chr20,62840996,62861840,-,0.02941243047266926,0.04158604289453774,0.011372200201163732,-0.0034979865345635655,0.0354992366836035,0.0039371068333000836,-0.03156212985030341,-0.03156212985030341,loss,8922,2830,3274
ENSG00000172818.12,OVOL1,chr11,65786713,65797219,+,0.015401496681211083,0.021059771961332723,0.07106184522061884,0.0284828544138393,0.018230634321271904,0.04977234981722907,0.03154171549595716,0.03154171549595716,gain,445,11307,3275
ENSG00000119711.15,ALDH6A1,chr14,74055996,74084492,-,0.049785340599995835,0.0030544518233060675,-0.005678928225983586,-0.004555122377804887,0.026419896211650952,-0.005117025301894236,-0.03153692151354519,-0.03153692151354519,loss,8921,2831,3276
ENSG00000198083.9,KRTAP9-9,chr17,41255383,41256364,+,0.0021992708916161647,-0.007442374475429425,0.024265101363656474,0.03356148253378214,-0.0026215517919066303,0.028913291948719305,0.031534843740625935,0.031534843740625935,gain,446,11306,3277
ENSG00000206422.3,LRRC30,chr18,7231088,7232044,+,0.0871503721770663,-0.0397863070457145,0.06646763068861543,0.04396058045153284,0.023682032565675897,0.05521410557007413,0.03153207300439824,0.03153207300439824,gain,447,11305,3278
ENSG00000176358.17,TAC4,chr17,49838299,49848071,-,0.08507741044207415,0.03870868340763254,0.020027853108776583,0.04069543485966695,0.06189304692485334,0.030361643984221767,-0.03153140294063157,-0.03153140294063157,loss,8920,2832,3279
ENSG00000180638.21,SLC47A2,chr17,19677389,19718979,-,0.016399947224153746,0.006387084728156345,0.06322922438161581,0.02260147395017688,0.011393515976155046,0.042915349165896344,0.0315218331897413,0.0315218331897413,gain,448,11304,3280
ENSG00000154803.15,FLCN,chr17,17212199,17237326,-,0.061574248105905824,0.010070967208203978,0.09059842980167337,0.04407656007701557,0.0358226076570549,0.06733749493934447,0.03151488728228957,0.03151488728228957,gain,449,11303,3281
ENSG00000129450.12,SIGLEC9,chr19,51124870,51141053,+,0.011552163514099496,-0.02375260139259294,0.0333465470422162,0.01747360030517591,-0.006100218939246721,0.025410073673696056,0.031510292612942775,0.031510292612942775,gain,450,11302,3282
ENSG00000250479.11,CHCHD10,chr22,23765833,23767982,-,0.07541935776718733,0.11308979532924529,0.150395661301689,-0.02488087722002375,0.09425457654821631,0.06275739204083262,-0.03149718450738369,-0.03149718450738369,loss,8919,2833,3283
ENSG00000164576.14,SAP30L,chr5,154445975,154461053,+,-0.015001115119416404,-0.012267867156014361,0.004261177952726482,0.03145693234512468,-0.013634491137715383,0.01785905514892558,0.03149354628664096,0.03149354628664096,gain,451,11301,3284
ENSG00000137168.10,PPIL1,chr6,36852060,36885868,-,0.03808135129312877,0.01023252754872818,-0.005647452834133047,-0.009006360340884402,0.024156939420928475,-0.007326906587508725,-0.0314838460084372,-0.0314838460084372,loss,8918,2834,3285
ENSG00000166165.16,CKB,chr14,103519659,103523167,-,0.037336331261835616,-0.00047307652277933556,-0.022787296731304273,-0.0033111392194219358,0.01843162736952814,-0.013049217975363105,-0.03148084534489125,-0.03148084534489125,loss,8917,2835,3286
ENSG00000217236.3,SP9,chr2,174334947,174338707,+,0.048251892525567726,0.03565621869737639,0.020375818809453508,0.0005826647758751394,0.04195405561147206,0.010479241792664323,-0.031474813818807734,-0.031474813818807734,loss,8916,2836,3287
ENSG00000173599.17,PC,chr11,66848207,66958524,-,0.07965442187646644,0.040423713411316106,0.036181976936182615,0.020947621589690203,0.060039067643891275,0.02856479926293641,-0.031474268380954865,-0.031474268380954865,loss,8915,2837,3288
ENSG00000114854.9,TNNC1,chr3,52451081,52454071,-,0.05825812838886737,0.06237654388449264,0.059878776199768384,-0.0021799645000402145,0.06031733613668,0.028849405849864083,-0.031467930286815916,-0.031467930286815916,loss,8914,2838,3289
ENSG00000124140.16,SLC12A5,chr20,46021674,46060150,+,0.00018611410482051625,-0.0004501972490648,0.020856983432613815,0.041814445194114695,-0.00013204157212214188,0.03133571431336425,0.03146775588548639,0.03146775588548639,gain,452,11300,3290
ENSG00000110925.9,CSRNP2,chr12,51061204,51083664,-,0.02003118826208768,0.017134611166730433,-0.001199826877476077,-0.0245672820775717,0.018582899714409056,-0.012883554477523887,-0.03146645419193295,-0.03146645419193295,loss,8913,2839,3291
ENSG00000180354.18,MTURN,chr7,30134727,30162765,+,0.03642997595672851,0.012747128822254015,-0.009175298246868926,-0.004550354925114285,0.024588552389491265,-0.006862826585991606,-0.03145137897548287,-0.03145137897548287,loss,8912,2840,3292
ENSG00000187961.17,KLHL17,chr1,960554,965721,+,0.08861943415507334,0.03438809868081674,0.01586862031378242,0.0442667290088361,0.06150376641794504,0.03006767466130926,-0.03143609175663578,-0.03143609175663578,loss,8911,2841,3293
ENSG00000171962.21,DRC3,chr17,17972812,18016889,+,0.06733417135490724,0.021997814734995475,0.02608298511100106,0.0003890453631329722,0.044665993044951356,0.013236015237067016,-0.03142997780788434,-0.03142997780788434,loss,8910,2842,3294
ENSG00000179242.17,CDH4,chr20,61252207,61940617,+,0.016919258759752056,0.018062958744097447,0.044455005187506294,0.05335958059183309,0.01749110875192475,0.04890729288966969,0.03141618413774494,0.03141618413774494,gain,453,11299,3295
ENSG00000132467.4,UTP3,chr4,70688531,70690551,+,-0.01823367031987314,0.05192439373453507,0.0031637920527765066,-0.03228265704485671,0.016845361707330968,-0.0145594324960401,-0.03140479420337107,-0.03140479420337107,loss,8909,2843,3296
ENSG00000114115.13,RBP1,chr3,139517433,139540396,-,0.03241023796047231,0.020117147487763394,-0.0028927366541470156,-0.007387291883043703,0.02626369272411785,-0.0051400142685953595,-0.03140370699271321,-0.03140370699271321,loss,8908,2844,3297
ENSG00000099834.21,CDHR5,chr11,616404,626078,-,0.02461825148520172,0.05377854058439679,0.022437196844513976,-0.006828649558322549,0.03919839603479926,0.007804273643095713,-0.03139412239170354,-0.03139412239170354,loss,8907,2845,3298
ENSG00000188227.16,ZNF793,chr19,37506395,37548762,+,0.0070590995614718864,-0.00036941641894140947,0.032101110324335366,0.0373690082490593,0.0033448415712652385,0.03473505928669733,0.031390217715432094,0.031390217715432094,gain,454,11298,3299
ENSG00000176894.12,PXMP2,chr12,132687570,132708576,+,0.03297185954809472,0.03910394913019178,0.012310195487312438,-0.0029880185156048785,0.03603790433914325,0.00466108848585378,-0.03137681585328947,-0.03137681585328947,loss,8906,2846,3300
ENSG00000099804.11,CDC34,chr19,531434,542092,+,0.0738570127640629,0.06604756490982962,0.04220316156321676,0.03501458201819283,0.06995228883694626,0.038608871790704796,-0.03134341704624147,-0.03134341704624147,loss,8905,2847,3301
ENSG00000247077.10,PGAM5,chr12,132710781,132722734,+,0.04657569992724386,0.013511548758887479,0.007572235322473553,-0.010159722802133467,0.03004362434306567,-0.0012937437398299568,-0.031337368082895625,-0.031337368082895625,loss,8904,2848,3302
ENSG00000125817.8,CENPB,chr20,3783850,3786740,-,0.09061422616333595,0.01641935021552067,0.09677636154337584,0.07292908821802806,0.05351678818942831,0.08485272488070195,0.03133593669127364,0.03133593669127364,gain,455,11297,3303
ENSG00000160471.14,COX6B2,chr19,55349305,55354754,-,0.01757756191370166,-0.03583321523466205,0.03424637673640954,0.010163629052690186,-0.009127826660480193,0.022205002894549863,0.031332829555030056,0.031332829555030056,gain,456,11296,3304
ENSG00000132330.20,SCLY,chr2,238060875,238099413,+,0.042007840740262266,0.03515267589358085,0.0030240746737776373,0.011494953369558067,0.03858025831692156,0.007259514021667852,-0.03132074429525371,-0.03132074429525371,loss,8903,2849,3305
ENSG00000145050.20,MANF,chr3,51385254,51389802,+,0.0677085479943046,0.006267365830784161,-0.0021630378519680448,0.013497891453346246,0.03698795691254438,0.005667426800689101,-0.03132053011185528,-0.03132053011185528,loss,8902,2850,3306
ENSG00000273957.2,ENSG00000273957,chr5,100388974,100392895,+,-0.0043616085313260555,-0.0038484765990553873,0.040423041453364845,0.013948000812222784,-0.004105042565190721,0.027185521132793815,0.03129056369798454,0.03129056369798454,gain,457,11295,3307
ENSG00000136932.18,TRMO,chr9,97894511,97922570,-,0.023237765715079777,0.020011036862978886,0.004032433561818517,-0.02335159251845657,0.02162440128902933,-0.009659579478319026,-0.031283980767348354,-0.031283980767348354,loss,8901,2851,3308
ENSG00000162231.16,NXF1,chr11,62792122,62806302,-,0.05436416197031584,0.02115338195057074,-0.0035836915916330424,0.016550920150989513,0.03775877196044329,0.006483614279678235,-0.03127515768076505,-0.03127515768076505,loss,8900,2852,3309
ENSG00000093010.17,COMT,chr22,19941370,19969975,+,0.04032608789581955,0.045570972542350256,0.028864876844717054,-0.0054615007500507535,0.0429485302190849,0.01170168804733315,-0.031246842171751752,-0.031246842171751752,loss,8899,2853,3310
ENSG00000162337.14,LRP5,chr11,68312429,68449275,+,0.07257609333321247,0.059037432797512626,0.030795697908922372,0.0383242561050037,0.06580676306536254,0.03455997700696303,-0.031246786058399506,-0.031246786058399506,loss,8898,2854,3311
ENSG00000123329.22,ARHGAP9,chr12,57472259,57488831,-,0.04715023479335651,0.05010996280976088,0.016782425445779972,0.01800564270092396,0.04863009880155869,0.017394034073351966,-0.031236064728206725,-0.031236064728206725,loss,8897,2855,3312
ENSG00000283703.3,VSIG10L2,chr11,125946043,125958647,+,0.04199274324198367,0.02073297347472295,0.09200587031008174,0.0331772530730134,0.03136285835835331,0.06259156169154757,0.03122870333319426,0.03122870333319426,gain,458,11294,3313
ENSG00000197901.14,SLC22A6,chr11,62936384,62984973,-,0.0069845042569747105,-0.014352160482503986,0.020307113769351952,0.034735472980770274,-0.0036838281127646376,0.027521293375061113,0.03120512148782575,0.03120512148782575,gain,459,11293,3314
ENSG00000197790.1,OR52M1,chr11,4545190,4546144,+,0.018831859048908925,0.19061368769835252,0.05963483585564096,0.08741715241494966,0.10472277337363073,0.07352599413529531,-0.031196779238335415,-0.031196779238335415,loss,8896,2856,3315
ENSG00000268799.4,H3Y2,chr5,17490966,17492076,-,0.026855201310234833,0.055073231693592156,0.03072850122913584,-0.011180098213859506,0.040964216501913495,0.009774201507638167,-0.031190014994275327,-0.031190014994275327,loss,8895,2857,3316
ENSG00000135148.14,TRAFD1,chr12,112125513,112153610,+,0.03345862760373833,0.02396795590476329,0.0026147520957943496,-0.007554293405570063,0.02871329175425081,-0.0024697706548878567,-0.031183062409138665,-0.031183062409138665,loss,8894,2858,3317
ENSG00000068137.17,PLEKHH3,chr17,42667913,42677064,-,0.030446183289072608,0.032188882466082806,0.0060577832467494964,-0.0057872877521993014,0.03131753287757771,0.0001352477472750975,-0.03118228513030261,-0.03118228513030261,loss,8893,2859,3318
ENSG00000122642.13,FKBP9,chr7,32957403,33006931,+,0.05862210272773689,0.0034960094606978644,0.014849809622161522,-0.015089235190212382,0.031059056094217375,-0.00011971278402542977,-0.031178768878242804,-0.031178768878242804,loss,8892,2860,3319
ENSG00000065325.15,GLP2R,chr17,9822205,9894163,+,0.01125174267691895,-0.004802627595446173,0.031507095717539936,0.03729078552502463,0.0032245575407363887,0.03439894062128228,0.03117438308054589,0.03117438308054589,gain,460,11292,3320
ENSG00000187840.7,EIF4EBP1,chr8,38030493,38060380,+,0.04434641698509588,0.0713544792241032,0.04639906602640609,0.006954900420935191,0.05785044810459954,0.02667698322367064,-0.031173464880928904,-0.031173464880928904,loss,8891,2861,3321
ENSG00000274070.3,CASTOR2,chr7,74964663,75031530,+,0.045348402238020294,0.051733085274654596,0.023217382568377336,0.01152067936427431,0.04854074375633745,0.017369030966325822,-0.031171712790011626,-0.031171712790011626,loss,8890,2862,3322
ENSG00000083812.15,ZNF324,chr19,58467051,58475436,+,0.0497638855727315,0.007026965525190106,-0.003234428654218811,-0.0023176343632155564,0.028395425548960802,-0.002776031508717184,-0.031171457057677987,-0.031171457057677987,loss,8889,2863,3323
ENSG00000160613.17,PCSK7,chr11,117202587,117232628,-,0.07280061944358991,0.038588034483591854,0.041522740282531945,0.00754019616649022,0.05569432696359088,0.024531468224511084,-0.0311628587390798,-0.0311628587390798,loss,8888,2864,3324
ENSG00000140107.13,SLC25A47,chr14,100323155,100330421,+,0.07060700172959039,0.07872709217067309,0.05164943622396231,0.0353625103286033,0.07466704695013174,0.043505973276282806,-0.031161073673848932,-0.031161073673848932,loss,8887,2865,3325
ENSG00000204438.13,GPANK1,chr6,31661227,31666283,-,0.05094861314192494,0.061606558618913815,0.023179738205197028,0.027060539764545553,0.05627758588041938,0.02512013898487129,-0.031157446895548092,-0.031157446895548092,loss,8886,2866,3326
ENSG00000107338.12,SHB,chr9,37915348,38069270,-,0.07510280912762987,0.039479598695393324,0.025889751093450528,0.026386871682141537,0.0572912039115116,0.026138311387796032,-0.03115289252371557,-0.03115289252371557,loss,8885,2867,3327
ENSG00000282881.4,TMEM275,chr1,46532165,46544566,-,0.004160825333594973,0.007074541859855953,0.05013033674158932,0.023394269618214662,0.0056176835967254625,0.03676230317990199,0.03114461958317653,0.03114461958317653,gain,461,11291,3328
ENSG00000103253.21,HAGHL,chr16,726493,735525,+,0.11842261758004016,0.07715009502588917,0.08599281407996798,0.04729111279732468,0.09778635630296467,0.06664196343864633,-0.031144392864318346,-0.031144392864318346,loss,8884,2868,3329
ENSG00000266714.11,MYO15B,chr17,75587799,75626849,+,0.07216964630049054,0.052908411344090564,0.029342854692384235,0.03346121638746176,0.06253902882229055,0.031402035539923,-0.031136993282367555,-0.031136993282367555,loss,8883,2869,3330
ENSG00000137203.15,TFAP2A,chr6,10393185,10419659,-,0.06988366061726052,0.0290892306346216,0.017958144835155662,0.018743318751088988,0.04948644562594106,0.018350731793122327,-0.031135713832818733,-0.031135713832818733,loss,8882,2870,3331
ENSG00000221910.3,OR2F2,chr7,143935232,143936186,+,-0.0021226106033869385,-0.021384105786282873,0.006625461296434172,0.032138836691136506,-0.011753358194834905,0.01938214899378534,0.031135507188620244,0.031135507188620244,gain,462,11290,3332
ENSG00000139219.21,COL2A1,chr12,47972966,48004689,-,0.06774873146186548,0.042518182387477746,0.041455710516640036,0.006555323200564705,0.055133456924671614,0.02400551685860237,-0.031127940066069244,-0.031127940066069244,loss,8881,2871,3333
ENSG00000103426.12,CORO7-PAM16,chr16,4340250,4420494,-,0.05397031560093328,0.05218007169370457,0.03303487015043244,0.010894945337885369,0.05307519364731893,0.021964907744158903,-0.031110285903160024,-0.031110285903160024,loss,8880,2872,3334
ENSG00000196547.18,MAN2A2,chr15,90902217,90922585,+,0.06604446186995115,0.05404087283028248,0.03697783237514683,0.020890305482513378,0.06004266735011682,0.028934068928830103,-0.031108598421286715,-0.031108598421286715,loss,8879,2873,3335
ENSG00000160469.18,BRSK1,chr19,55282071,55312592,+,0.04737319711786319,0.012903920715386827,0.007081601922408992,-0.009008212176963768,0.030138558916625008,-0.0009633051272773881,-0.031101864043902396,-0.031101864043902396,loss,8878,2874,3336
ENSG00000011422.14,PLAUR,chr19,43645671,43670547,-,0.04406024344810062,0.07704177293664688,0.041493514350150904,0.017427401349347685,0.060551008192373745,0.029460457849749294,-0.03109055034262445,-0.03109055034262445,loss,8877,2875,3337
ENSG00000109111.17,SUPT6H,chr17,28661919,28702682,+,0.0640129972295261,0.020969747542353947,0.014526848113394036,0.008309763538812425,0.04249137238594002,0.011418305826103231,-0.03107306655983679,-0.03107306655983679,loss,8876,2876,3338
ENSG00000125743.12,SNRPD2,chr19,45677906,45692569,-,0.06590919816922379,0.025487421775333714,0.031890197822926444,-0.002635707095225882,0.04569830997227875,0.01462724536385028,-0.03107106460842847,-0.03107106460842847,loss,8875,2877,3339
ENSG00000007541.19,PIGQ,chr16,566994,584121,+,0.06469406024792822,0.04968054199739811,0.02894730482314291,0.02329603470391003,0.05718730112266317,0.02612166976352647,-0.031065631359136696,-0.031065631359136696,loss,8874,2878,3340
ENSG00000118369.15,USP35,chr11,78188796,78215232,+,0.06018554613813258,0.03832784329860487,0.011218254826667022,0.02518671639920481,0.04925669471836873,0.018202485612935915,-0.031054209105432815,-0.031054209105432815,loss,8873,2879,3341
ENSG00000129235.13,TXNDC17,chr17,6640711,6646374,+,0.0856806695498564,-0.027132671806943537,-0.0005256683467741798,-0.003032061874948879,0.02927399887145643,-0.0017788651108615293,-0.03105286398231796,-0.03105286398231796,loss,8872,2880,3342
ENSG00000092051.20,JPH4,chr14,23568034,23578856,-,0.054035286768102916,0.05574448867770701,0.04206965883719683,0.00561526709579491,0.05488988772290496,0.02384246296649587,-0.031047424756409092,-0.031047424756409092,loss,8871,2881,3343
ENSG00000168259.19,DNAJC7,chr17,41974004,42021376,-,0.04166120743102934,0.019845361981170154,0.006147932428746995,-0.0067234918169653,0.030753284706099747,-0.00028777969410915226,-0.0310410644002089,-0.0310410644002089,loss,8870,2882,3344
ENSG00000229314.8,ORM1,chr9,114322950,114326970,+,0.007814032107589313,0.023547156007302488,0.040375946917708974,0.05306548182939443,0.0156805940574459,0.0467207143735517,0.0310401203161058,0.0310401203161058,gain,463,11289,3345
ENSG00000177504.11,VCX2,chrX,8169943,8171267,-,-0.0012237478309280023,0.035599894958106504,0.07441735904001887,0.022030523242400762,0.01718807356358925,0.048223941141209814,0.031035867577620564,0.031035867577620564,gain,464,11288,3346
ENSG00000172932.18,ANKRD13D,chr11,67288654,67302486,+,0.057850084074190414,0.02200233632465151,0.017654857408102364,0.00018013615559005788,0.03992621019942096,0.008917496781846211,-0.031008713417574753,-0.031008713417574753,loss,8869,2883,3347
ENSG00000179580.11,RNF151,chr16,1966822,1968975,+,0.0465138571151293,0.05382907770044627,0.007538888525586321,0.030837586029102665,0.05017146740778779,0.01918823727734449,-0.030983230130443296,-0.030983230130443296,loss,8868,2884,3348
ENSG00000204779.2,FOXD4L5,chr9,65282100,65285209,-,-0.0067751313451570915,-0.023805497925346326,0.021610162039363775,0.009768197185264936,-0.015290314635251708,0.015689179612314356,0.030979494247566065,0.030979494247566065,gain,465,11287,3349
ENSG00000130005.15,GAMT,chr19,1397025,1401731,-,0.06842073454628265,0.07081684552206703,0.05831343068927685,0.01899705719790721,0.06961879003417484,0.03865524394359203,-0.030963546090582814,-0.030963546090582814,loss,8867,2885,3350
ENSG00000171097.16,KYAT1,chr9,128832936,128882556,-,0.04244281934840392,0.05168905891061857,0.01721405294195787,0.015001146372979475,0.04706593912951125,0.016107599657468673,-0.030958339472042577,-0.030958339472042577,loss,8866,2886,3351
ENSG00000265690.7,ENSG00000265690,chr16,67163384,67165815,+,0.022521893126435703,0.01400093631439619,0.11379152345338914,-0.015379171021641257,0.018261414720415946,0.04920617621587394,0.030944761495457995,0.030944761495457995,gain,466,11286,3352
ENSG00000174282.14,ZBTB4,chr17,7459365,7484278,-,0.07007937092659619,0.04545109532766953,0.031417464086416866,0.0222355443046798,0.05776523312713286,0.026826504195548335,-0.030938728931584523,-0.030938728931584523,loss,8865,2887,3353
ENSG00000185022.15,MAFF,chr22,38200766,38219321,+,0.06958761388671614,0.042271710326769636,0.018132083647449258,0.03185606914745833,0.05592966210674288,0.024994076397453796,-0.030935585709289087,-0.030935585709289087,loss,8864,2888,3354
ENSG00000129245.14,FXR2,chr17,7591229,7614916,-,0.04199256752344005,0.01728109571762789,-0.01121902775276094,0.008625352081133072,0.02963683162053397,-0.001296837835813934,-0.030933669456347904,-0.030933669456347904,loss,8863,2889,3355
ENSG00000182534.15,MXRA7,chr17,76672550,76711091,-,0.03316982956885773,0.043296168302992925,0.012694310616353245,0.0019222798287093158,0.03823299893592533,0.00730829522253128,-0.030924703713394047,-0.030924703713394047,loss,8862,2890,3356
