seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr11	49365107	49365319	213	*	Scramble_H4K16ac_rep2_peak_2993	23	.	3.97256	5.11501	2.35782	Intron (ENST00000529674.1/ENST00000529674.1, intron 5 of 7)	11	49200373	49208638	8266	2	2346	ENST00000529648.1	-156469	ENSG00000086205	FOLH1	folate hydrolase 1
chr11	49775310	49775625	316	*	Scramble_H4K16ac_rep2_peak_2994	18	.	3.63144	4.67488	1.86669	Intron (ENST00000804999.1/440040, intron 3 of 7)	11	49780672	49810419	29748	1	440040	ENST00000805009.1	-5047	ENSG00000290401	GRM5P1	GRM5 pseudogene 1
chr11	50713666	50713901	236	*	Scramble_H4K16ac_rep2_peak_2995	20	.	3.74835	4.8395	2.0542	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	304624	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51092223	51093981	1759	*	Scramble_H4K16ac_rep2_peak_2996	30	.	4.3791	5.97281	3.00369	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	683181	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51095100	51095588	489	*	Scramble_H4K16ac_rep2_peak_2997	14	.	3.28102	4.09322	1.40692	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	686058	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51101540	51102154	615	*	Scramble_H4K16ac_rep2_peak_2998	14	.	3.28102	4.09322	1.40692	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	692498	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51110839	51111263	425	*	Scramble_H4K16ac_rep2_peak_2999	14	.	3.28102	4.09322	1.40692	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	701797	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51115853	51116924	1072	*	Scramble_H4K16ac_rep2_peak_3000	21	.	3.81759	4.99435	2.12731	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	706811	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51119603	51121027	1425	*	Scramble_H4K16ac_rep2_peak_3001	17	.	3.51151	4.46252	1.72142	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	710561	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51126448	51127511	1064	*	Scramble_H4K16ac_rep2_peak_3002	14	.	3.32291	4.16276	1.46189	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	717406	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51132671	51132974	304	*	Scramble_H4K16ac_rep2_peak_3003	16	.	3.42302	4.29715	1.61524	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	723629	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51139667	51142237	2571	*	Scramble_H4K16ac_rep2_peak_3004	42	.	5.26752	7.46664	4.22788	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	730625	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51147390	51148627	1238	*	Scramble_H4K16ac_rep2_peak_3005	19	.	3.69306	4.76954	1.97044	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	738348	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51149931	51151413	1483	*	Scramble_H4K16ac_rep2_peak_3006	20	.	3.7793	4.77236	2.0345	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	740889	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51155386	51157405	2020	*	Scramble_H4K16ac_rep2_peak_3007	23	.	3.9482	5.19076	2.3807	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	746344	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51160361	51165713	5353	*	Scramble_H4K16ac_rep2_peak_3008	24	.	4.07716	5.32068	2.44784	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	751319	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51168415	51170392	1978	*	Scramble_H4K16ac_rep2_peak_3009	33	.	4.66929	6.34666	3.31146	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	759373	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51171466	51172818	1353	*	Scramble_H4K16ac_rep2_peak_3010	16	.	3.47737	4.41571	1.6679	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	762424	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51173872	51175772	1901	*	Scramble_H4K16ac_rep2_peak_3011	28	.	4.35041	5.91522	2.8984	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	764830	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51178067	51180399	2333	*	Scramble_H4K16ac_rep2_peak_3012	16	.	3.40809	4.23742	1.60556	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	769025	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51182861	51184052	1192	*	Scramble_H4K16ac_rep2_peak_3013	20	.	3.96098	4.88456	2.08611	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	773819	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51185298	51190328	5031	*	Scramble_H4K16ac_rep2_peak_3014	25	.	4.18507	5.46149	2.57488	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	776256	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51193349	51194198	850	*	Scramble_H4K16ac_rep2_peak_3015	13	.	3.23991	3.98894	1.36983	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	784307	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51196064	51198166	2103	*	Scramble_H4K16ac_rep2_peak_3016	20	.	3.80023	4.77039	2.0712	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	787022	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51202874	51205658	2785	*	Scramble_H4K16ac_rep2_peak_3017	22	.	3.91914	5.14707	2.28457	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	793832	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51206456	51212324	5869	*	Scramble_H4K16ac_rep2_peak_3018	26	.	4.17678	5.60229	2.67406	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	797414	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51214688	51216362	1675	*	Scramble_H4K16ac_rep2_peak_3019	42	.	5.19942	7.38537	4.21834	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	805646	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51221150	51224086	2937	*	Scramble_H4K16ac_rep2_peak_3020	29	.	4.39587	5.97347	2.98838	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	812108	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51227534	51230955	3422	*	Scramble_H4K16ac_rep2_peak_3021	36	.	4.8292	6.77947	3.63787	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	818492	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51238575	51239723	1149	*	Scramble_H4K16ac_rep2_peak_3022	19	.	3.66906	4.70678	1.95329	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	829533	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51241336	51243706	2371	*	Scramble_H4K16ac_rep2_peak_3023	21	.	3.82704	4.98861	2.15237	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	832294	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51244871	51245933	1063	*	Scramble_H4K16ac_rep2_peak_3024	20	.	3.70958	4.76623	2.00712	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	835829	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51249149	51250752	1604	*	Scramble_H4K16ac_rep2_peak_3025	13	.	3.24275	3.92812	1.37725	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	840107	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51251550	51252638	1089	*	Scramble_H4K16ac_rep2_peak_3026	12	.	3.17241	3.7203	1.29625	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	842508	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51255999	51258428	2430	*	Scramble_H4K16ac_rep2_peak_3027	25	.	4.07911	5.38947	2.54627	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	846957	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51261871	51262919	1049	*	Scramble_H4K16ac_rep2_peak_3028	15	.	3.37339	4.09171	1.58584	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	852829	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51265150	51265675	526	*	Scramble_H4K16ac_rep2_peak_3029	14	.	3.29959	4.00335	1.49131	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	856108	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51268737	51275953	7217	*	Scramble_H4K16ac_rep2_peak_3030	22	.	3.90699	5.08344	2.2436	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	859695	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51278347	51283362	5016	*	Scramble_H4K16ac_rep2_peak_3031	21	.	3.80517	4.88839	2.10371	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	869305	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51289721	51296834	7114	*	Scramble_H4K16ac_rep2_peak_3032	63	.	6.36317	9.62233	6.31874	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	880679	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51298066	51299673	1608	*	Scramble_H4K16ac_rep2_peak_3033	22	.	3.92208	4.95083	2.22484	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	889024	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51301320	51304588	3269	*	Scramble_H4K16ac_rep2_peak_3034	15	.	3.47084	4.15994	1.58826	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	892278	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51305815	51311970	6156	*	Scramble_H4K16ac_rep2_peak_3035	22	.	3.96683	5.00931	2.24144	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	896773	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51314267	51316099	1833	*	Scramble_H4K16ac_rep2_peak_3036	16	.	3.49209	4.36189	1.69229	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	905225	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51316975	51320052	3078	*	Scramble_H4K16ac_rep2_peak_3037	17	.	3.56906	4.4404	1.76477	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	907933	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51322666	51324849	2184	*	Scramble_H4K16ac_rep2_peak_3038	26	.	4.20324	5.62625	2.65365	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	913624	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51326809	51327554	746	*	Scramble_H4K16ac_rep2_peak_3039	18	.	3.63218	4.58817	1.89147	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	917767	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51329682	51331400	1719	*	Scramble_H4K16ac_rep2_peak_3040	24	.	4.05791	5.39241	2.44775	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	920640	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51332648	51337352	4705	*	Scramble_H4K16ac_rep2_peak_3041	28	.	4.34644	5.85388	2.88349	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	923606	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51338508	51341563	3056	*	Scramble_H4K16ac_rep2_peak_3042	24	.	4.01473	5.28552	2.42813	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	929466	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51344708	51345842	1135	*	Scramble_H4K16ac_rep2_peak_3043	17	.	3.5209	4.34521	1.71621	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	935666	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51349257	51353223	3967	*	Scramble_H4K16ac_rep2_peak_3044	28	.	4.28229	5.80355	2.8379	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	940215	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51355085	51356037	953	*	Scramble_H4K16ac_rep2_peak_3045	24	.	4.07091	5.31821	2.45944	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	946043	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51360414	51362445	2032	*	Scramble_H4K16ac_rep2_peak_3046	19	.	3.69753	4.76533	1.97122	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	951372	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51363372	51365960	2589	*	Scramble_H4K16ac_rep2_peak_3047	16	.	3.48536	4.43386	1.68328	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	954330	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51367182	51371323	4142	*	Scramble_H4K16ac_rep2_peak_3048	27	.	4.20535	5.63732	2.70112	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	958140	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51372507	51375991	3485	*	Scramble_H4K16ac_rep2_peak_3049	22	.	3.95676	5.04845	2.26836	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	963465	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51381746	51385690	3945	*	Scramble_H4K16ac_rep2_peak_3050	17	.	3.53972	4.44604	1.74795	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	972704	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51387600	51390126	2527	*	Scramble_H4K16ac_rep2_peak_3051	20	.	3.86961	4.79944	2.09773	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	978558	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51394644	51397617	2974	*	Scramble_H4K16ac_rep2_peak_3052	25	.	4.14584	5.37709	2.51284	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	985602	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51400013	51403297	3285	*	Scramble_H4K16ac_rep2_peak_3053	29	.	4.36631	5.84547	2.90828	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	990971	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51405021	51406018	998	*	Scramble_H4K16ac_rep2_peak_3054	16	.	3.46482	4.33647	1.63057	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	995979	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51406917	51410058	3142	*	Scramble_H4K16ac_rep2_peak_3055	24	.	4.08126	5.3375	2.45762	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	997875	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51412484	51413244	761	*	Scramble_H4K16ac_rep2_peak_3056	20	.	3.73188	4.80767	2.00709	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1003442	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51416442	51422632	6191	*	Scramble_H4K16ac_rep2_peak_3057	29	.	4.42557	6.00028	2.98244	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1007400	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51424082	51425391	1310	*	Scramble_H4K16ac_rep2_peak_3058	16	.	3.48461	4.29736	1.65695	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1015040	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51426866	51429851	2986	*	Scramble_H4K16ac_rep2_peak_3059	35	.	4.77303	6.67651	3.57025	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1017824	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51432427	51433186	760	*	Scramble_H4K16ac_rep2_peak_3060	16	.	3.395	4.13552	1.61442	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1023385	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51434133	51438280	4148	*	Scramble_H4K16ac_rep2_peak_3061	18	.	3.5854	4.5532	1.82183	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1025091	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51439653	51440554	902	*	Scramble_H4K16ac_rep2_peak_3062	14	.	3.27352	4.07284	1.40692	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1030611	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51441811	51450230	8420	*	Scramble_H4K16ac_rep2_peak_3063	47	.	5.47031	7.96834	4.70615	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1032769	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51451717	51452594	878	*	Scramble_H4K16ac_rep2_peak_3064	17	.	3.50915	4.3333	1.70287	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1042675	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51453490	51454107	618	*	Scramble_H4K16ac_rep2_peak_3065	17	.	3.49949	4.40257	1.71597	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1044448	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51455985	51457197	1213	*	Scramble_H4K16ac_rep2_peak_3066	24	.	4.02552	5.34568	2.40985	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1046943	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51467116	51473660	6545	*	Scramble_H4K16ac_rep2_peak_3067	32	.	4.55461	6.25144	3.24502	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1058074	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51475252	51476964	1713	*	Scramble_H4K16ac_rep2_peak_3068	14	.	3.26082	4.03712	1.40692	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1066210	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51480560	51480869	310	*	Scramble_H4K16ac_rep2_peak_3069	31	.	4.53716	6.19672	3.14468	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1071518	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51482750	51486309	3560	*	Scramble_H4K16ac_rep2_peak_3070	36	.	4.85103	6.76139	3.67535	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1073708	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51488741	51489596	856	*	Scramble_H4K16ac_rep2_peak_3071	13	.	3.24586	3.99809	1.3755	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1079699	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51491341	51493094	1754	*	Scramble_H4K16ac_rep2_peak_3072	16	.	3.46023	4.37632	1.65444	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1082299	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51495928	51500053	4126	*	Scramble_H4K16ac_rep2_peak_3073	23	.	3.96718	5.08515	2.30768	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1086886	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51504702	51507195	2494	*	Scramble_H4K16ac_rep2_peak_3074	21	.	3.78119	4.90735	2.10888	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1095660	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51508825	51510350	1526	*	Scramble_H4K16ac_rep2_peak_3075	20	.	3.75378	4.84529	2.04845	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1099783	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51512737	51515886	3150	*	Scramble_H4K16ac_rep2_peak_3076	33	.	4.68878	6.45687	3.38857	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1103695	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51516767	51517658	892	*	Scramble_H4K16ac_rep2_peak_3077	16	.	3.51084	4.38665	1.6991	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1107725	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51519517	51527852	8336	*	Scramble_H4K16ac_rep2_peak_3078	37	.	4.93321	6.85638	3.79135	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1110475	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51529750	51534134	4385	*	Scramble_H4K16ac_rep2_peak_3079	18	.	3.63151	4.59122	1.87591	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1120708	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51535585	51537603	2019	*	Scramble_H4K16ac_rep2_peak_3080	20	.	3.73741	4.79943	2.07937	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1126543	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51538575	51544605	6031	*	Scramble_H4K16ac_rep2_peak_3081	29	.	4.37926	5.9186	2.94388	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1129533	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51545516	51547959	2444	*	Scramble_H4K16ac_rep2_peak_3082	23	.	3.96445	5.19256	2.30934	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1136474	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51550389	51552998	2610	*	Scramble_H4K16ac_rep2_peak_3083	23	.	4.03337	5.1623	2.36732	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1141347	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51554657	51554998	342	*	Scramble_H4K16ac_rep2_peak_3084	12	.	3.12435	3.62255	1.20801	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1145615	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51558670	51563478	4809	*	Scramble_H4K16ac_rep2_peak_3085	26	.	4.18969	5.62513	2.67234	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1149628	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51564699	51573665	8967	*	Scramble_H4K16ac_rep2_peak_3086	31	.	4.55882	6.05756	3.12571	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1155657	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51577290	51583364	6075	*	Scramble_H4K16ac_rep2_peak_3087	31	.	4.56993	6.09897	3.19035	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1168248	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51587069	51588159	1091	*	Scramble_H4K16ac_rep2_peak_3088	21	.	3.82913	4.84578	2.11438	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1178027	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51593780	51594067	288	*	Scramble_H4K16ac_rep2_peak_3089	14	.	3.28102	4.09322	1.40692	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1184738	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51596736	51597032	297	*	Scramble_H4K16ac_rep2_peak_3090	14	.	3.28102	4.09322	1.40692	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1187694	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51598419	51599306	888	*	Scramble_H4K16ac_rep2_peak_3091	19	.	3.65156	4.69999	1.91174	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1189377	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51606462	51610449	3988	*	Scramble_H4K16ac_rep2_peak_3092	32	.	4.59902	6.24835	3.23283	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1197420	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51612156	51616386	4231	*	Scramble_H4K16ac_rep2_peak_3093	22	.	3.92282	4.9999	2.25015	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1203114	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51619557	51621001	1445	*	Scramble_H4K16ac_rep2_peak_3094	20	.	3.73145	4.82874	2.02462	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1210515	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51624246	51629062	4817	*	Scramble_H4K16ac_rep2_peak_3095	16	.	3.47401	4.32411	1.63109	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1215204	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51633304	51641529	8226	*	Scramble_H4K16ac_rep2_peak_3096	27	.	4.24675	5.65439	2.72518	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1224262	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51644386	51645866	1481	*	Scramble_H4K16ac_rep2_peak_3097	15	.	3.3967	4.16183	1.51527	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1235344	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51647953	51649070	1118	*	Scramble_H4K16ac_rep2_peak_3098	13	.	3.25269	4.00056	1.39995	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1238911	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51655780	51657664	1885	*	Scramble_H4K16ac_rep2_peak_3099	16	.	3.43121	4.31233	1.61163	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1246738	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51662376	51674491	12116	*	Scramble_H4K16ac_rep2_peak_3100	23	.	3.95913	5.19494	2.33928	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1253334	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51675924	51676571	648	*	Scramble_H4K16ac_rep2_peak_3101	21	.	3.832	5.01388	2.1507	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1266882	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51681756	51686185	4430	*	Scramble_H4K16ac_rep2_peak_3102	20	.	3.74672	4.74634	2.0003	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1272714	NA	LOC646813	DExH-box helicase 9 pseudogene
chr11	51689310	51694746	5437	*	Scramble_H4K16ac_rep2_peak_3103	26	.	4.21718	5.55137	2.68987	Distal Intergenic	11	50409042	50422316	13275	1	646813	ENST00000532521.2	1280268	NA	LOC646813	DExH-box helicase 9 pseudogene
