seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr16	46398562	46401551	2990	*	p53KD_H4K16ac_rep2_peak_4798	223	.	1.70151	26.2387	22.3256	Distal Intergenic	16	46474122	46478439	4318	2	124149	ENST00000571606.1	76888	NA	ANKRD26P1	ankyrin repeat domain 26 pseudogene 1
chr16	46688745	46689421	677	*	p53KD_H4K16ac_rep2_peak_4799	12	.	3.31019	3.78171	1.28758	Promoter (<=1kb)	16	46656132	46689178	33047	2	55737	ENST00000299138.12	0	ENSG00000069329	VPS35	VPS35 retromer complex component
chr16	50303208	50304055	848	*	p53KD_H4K16ac_rep2_peak_4800	12	.	3.38798	3.82364	1.27332	Promoter (<=1kb)	16	50304394	50309198	4805	1	113	ENST00000570187.1	-339	ENSG00000121281	ADCY7	adenylate cyclase 7
chr16	50462823	50463130	308	*	p53KD_H4K16ac_rep2_peak_4801	13	.	3.34699	3.7733	1.33804	Intron (ENST00000637635.1/124903770, intron 2 of 4)	16	50505846	50522638	16793	1	124903772	ENST00000847335.1	-42716	NA	LOC124903772	uncharacterized LOC124903772
chr16	50468577	50468938	362	*	p53KD_H4K16ac_rep2_peak_4802	21	.	3.90754	4.81262	2.18746	Intron (ENST00000637635.1/124903770, intron 2 of 4)	16	50505846	50522638	16793	1	124903772	ENST00000847335.1	-36908	NA	LOC124903772	uncharacterized LOC124903772
chr16	50520209	50520913	705	*	p53KD_H4K16ac_rep2_peak_4803	19	.	3.70619	4.60472	1.96887	Intron (ENST00000637635.1/124903770, intron 4 of 4)	16	50505946	50522638	16693	1	124903772	ENST00000847336.1	14263	NA	LOC124903772	uncharacterized LOC124903772
chr16	50538250	50538955	706	*	p53KD_H4K16ac_rep2_peak_4804	16	.	3.43237	4.21581	1.65856	Intron (ENST00000646992.1/124903771, intron 11 of 14)	16	50548396	50616108	67713	1	85407	ENST00000564336.1	-9441	ENSG00000140807	NKD1	NKD inhibitor of Wnt signaling pathway 1
chr16	53703854	53704061	208	*	p53KD_H4K16ac_rep2_peak_4805	13	.	3.36017	3.9094	1.4	Promoter (<=1kb)	16	53598153	53703859	105707	2	23322	ENST00000647211.2	0	ENSG00000103494	RPGRIP1L	RPGRIP1 like
chr16	55500277	55500498	222	*	p53KD_H4K16ac_rep2_peak_4806	15	.	3.61498	4.21011	1.58362	Intron (ENST00000570308.5/4313, intron 12 of 13)	16	55509072	55526058	16987	1	54947	ENST00000566911.1	-8574	ENSG00000087253	LPCAT2	lysophosphatidylcholine acyltransferase 2
chr16	55646163	55646371	209	*	p53KD_H4K16ac_rep2_peak_4807	16	.	3.6858	4.33359	1.68619	Distal Intergenic	16	55655988	55706192	50205	1	6530	ENST00000568943.6	-9617	ENSG00000103546	SLC6A2	solute carrier family 6 member 2
chr16	56159288	56160204	917	*	p53KD_H4K16ac_rep2_peak_4808	12	.	3.37432	3.79857	1.24808	Promoter (1-2kb)	16	55991504	56162084	170581	2	124903694	ENST00000663751.1	1880	NA	LOC124903694	uncharacterized LOC124903694
chr16	56607197	56607801	605	*	p53KD_H4K16ac_rep2_peak_4809	12	.	3.30211	3.70444	1.23029	Promoter (<=1kb)	16	56608584	56609476	893	1	4502	ENST00000563985.1	-783	ENSG00000125148	MT2A	metallothionein 2A
chr16	56931456	56931883	428	*	p53KD_H4K16ac_rep2_peak_4810	14	.	3.54604	4.09293	1.48865	Promoter (<=1kb)	16	56932142	56935554	3413	1	9709	ENST00000562914.1	-259	ENSG00000051108	HERPUD1	homocysteine inducible ER protein with ubiquitin like domain 1
chr16	57177591	57178010	420	*	p53KD_H4K16ac_rep2_peak_4811	16	.	3.53995	4.11682	1.60729	Promoter (<=1kb)	16	57154145	57178557	24413	2	80011	ENST00000569266.5	547	ENSG00000172775	PSME3IP1	proteasome activator subunit 3 interacting protein 1
chr16	66433875	66434339	465	*	p53KD_H4K16ac_rep2_peak_4812	11	.	3.18285	3.53535	1.11284	Intron (ENST00000536005.7/146227, intron 1 of 4)	16	66428238	66438017	9780	1	146227	ENST00000618932.1	5637	ENSG00000166546	BEAN1	brain expressed associated with NEDD4 1
chr16	67174317	67174750	434	*	p53KD_H4K16ac_rep2_peak_4813	12	.	3.28559	3.75606	1.24118	Promoter (<=1kb)	16	67174844	67175260	417	1	8996	ENST00000564860.1	-94	ENSG00000140939	NOL3	nucleolar protein 3
chr16	67191979	67192609	631	*	p53KD_H4K16ac_rep2_peak_4814	11	.	3.17878	3.56432	1.14664	Promoter (<=1kb)	16	67192155	67198918	6764	1	1874	ENST00000379378.8	0	ENSG00000205250	E2F4	E2F transcription factor 4
chr16	67725243	67725488	246	*	p53KD_H4K16ac_rep2_peak_4815	12	.	3.37939	3.81459	1.28064	3' UTR	16	67674531	67719339	44809	2	81577	ENST00000602377.1	-5904	ENSG00000141098	GFOD2	Gfo/Idh/MocA-like oxidoreductase domain containing 2
chr16	68237223	68237841	619	*	p53KD_H4K16ac_rep2_peak_4816	14	.	3.22364	3.974	1.46724	Promoter (<=1kb)	16	68233357	68238067	4711	2	80004	ENST00000564382.5	226	ENSG00000103067	ESRP2	epithelial splicing regulatory protein 2
chr16	69072920	69073293	374	*	p53KD_H4K16ac_rep2_peak_4817	12	.	3.30067	3.79835	1.29554	Intron (ENST00000261778.2/79613, intron 17 of 17)	16	69105653	69117660	12008	1	3038	ENST00000569188.6	-32360	ENSG00000103044	HAS3	hyaluronan synthase 3
chr16	69406781	69407529	749	*	p53KD_H4K16ac_rep2_peak_4818	31	.	4.42902	5.95255	3.12779	Promoter (1-2kb)	16	69372269	69408571	36303	2	7014	ENST00000567841.1	1042	ENSG00000132604	TERF2	telomeric repeat binding factor 2
chr16	69754631	69754881	251	*	p53KD_H4K16ac_rep2_peak_4819	19	.	3.45124	4.59073	1.9521	Promoter (<=1kb)	16	69749053	69754792	5740	2	28987	ENST00000563055.1	0	ENSG00000141101	NOB1	NIN1 (RPN12) binding protein 1 homolog
chr16	69786613	69787244	632	*	p53KD_H4K16ac_rep2_peak_4820	14	.	3.52843	4.06371	1.47736	5' UTR	16	69776187	69910250	134064	1	11060	ENST00000569174.5	10426	ENSG00000198373	WWP2	WW domain containing E3 ubiquitin protein ligase 2
chr16	70523613	70523928	316	*	p53KD_H4K16ac_rep2_peak_4821	15	.	3.45607	4.05792	1.51155	Promoter (<=1kb)	16	70523791	70528893	5103	1	23450	ENST00000566095.6	0	ENSG00000189091	SF3B3	splicing factor 3b subunit 3
chr16	70746265	70746883	619	*	p53KD_H4K16ac_rep2_peak_4822	19	.	3.77238	4.56447	1.93016	Promoter (1-2kb)	16	70731275	70745082	13808	2	55697	ENST00000561879.1	-1183	ENSG00000103043	VAC14	VAC14 component of PIKFYVE complex
chr16	72976864	72977223	360	*	p53KD_H4K16ac_rep2_peak_4823	11	.	3.22408	3.66419	1.19501	Intron (ENST00000268489.10/463, intron 1 of 9)	16	72782885	73048128	265244	2	463	ENST00000268489.10	70905	ENSG00000140836	ZFHX3	zinc finger homeobox 3
chr16	73051546	73052210	665	*	p53KD_H4K16ac_rep2_peak_4824	12	.	3.37432	3.79857	1.24808	Intron (ENST00000397992.5/463, intron 1 of 8)	16	72782885	73048128	265244	2	463	ENST00000268489.10	-3418	ENSG00000140836	ZFHX3	zinc finger homeobox 3
chr16	73071095	73071370	276	*	p53KD_H4K16ac_rep2_peak_4825	14	.	3.46194	3.95897	1.42105	Intron (ENST00000641206.2/463, intron 8 of 17)	16	72782885	73059698	276814	2	463	ENST00000397992.5	-11397	ENSG00000140836	ZFHX3	zinc finger homeobox 3
chr16	81633114	81634761	1648	*	p53KD_H4K16ac_rep2_peak_4826	13	.	3.41228	3.872	1.32408	Promoter (<=1kb)	16	81629888	81632990	3103	2	105371362	ENST00000763116.1	-124	ENSG00000299389	LOC105371362	uncharacterized LOC105371362
chr16	82070686	82070929	244	*	p53KD_H4K16ac_rep2_peak_4827	17	.	3.69262	4.35946	1.79667	Promoter (2-3kb)	16	82068277	82098534	30258	1	3294	ENST00000566838.2	2409	ENSG00000086696	HSD17B2	hydroxysteroid 17-beta dehydrogenase 2
chr16	82699887	82700494	608	*	p53KD_H4K16ac_rep2_peak_4828	12	.	3.30678	3.78812	1.27093	Intron (ENST00000268613.14/1012, intron 2 of 14)	16	82688931	82689019	89	1	102465863	ENST00000615737.1	10956	ENSG00000277387	MIR8058	microRNA 8058
chr16	82703317	82703598	282	*	p53KD_H4K16ac_rep2_peak_4829	12	.	3.27842	3.6577	1.24337	Intron (ENST00000268613.14/1012, intron 2 of 14)	16	82688931	82689019	89	1	102465863	ENST00000615737.1	14386	ENSG00000277387	MIR8058	microRNA 8058
chr16	83952820	83953065	246	*	p53KD_H4K16ac_rep2_peak_4830	15	.	3.58365	4.16253	1.59268	Promoter (<=1kb)	16	83953239	83961253	8015	1	29948	ENST00000565123.5	-174	ENSG00000140961	OSGIN1	oxidative stress induced growth inhibitor 1
chr16	84131935	84132165	231	*	p53KD_H4K16ac_rep2_peak_4831	12	.	3.27913	3.65015	1.24375	Intron (ENST00000219439.9/83693, intron 2 of 5)	16	84130319	84144438	14120	2	83693	ENST00000568857.5	12273	ENSG00000103160	HSDL1	hydroxysteroid dehydrogenase like 1
chr16	84535149	84536574	1426	*	p53KD_H4K16ac_rep2_peak_4832	26	.	4.24074	5.41947	2.69534	Intron (ENST00000565079.5/57707, intron 1 of 3)	16	84489363	84554033	64671	2	57707	ENST00000565079.5	17459	ENSG00000140950	MEAK7	MTOR associated protein MEAK7
chr16	84998735	84999201	467	*	p53KD_H4K16ac_rep2_peak_4833	12	.	3.37432	3.79857	1.24808	Intron (ENST00000313732.9/55625, intron 1 of 7)	16	84990333	85005010	14678	2	55625	ENST00000569017.1	5809	ENSG00000153786	ZDHHC7	zDHHC palmitoyltransferase 7
chr16	85189333	85189558	226	*	p53KD_H4K16ac_rep2_peak_4834	16	.	3.48784	4.23562	1.65817	Intron (ENST00000637419.1/23199, intron 1 of 2)	16	85171276	85185363	14088	1	23199	ENST00000574293.1	18057	ENSG00000131149	GSE1	Gse1 coiled-coil protein
chr16	85410051	85411559	1509	*	p53KD_H4K16ac_rep2_peak_4835	13	.	3.43641	3.90461	1.33443	Intron (ENST00000637419.1/23199, intron 2 of 2)	16	85357463	85359449	1987	1	23199	ENST00000568080.1	52588	ENSG00000131149	GSE1	Gse1 coiled-coil protein
chr16	85717863	85718105	243	*	p53KD_H4K16ac_rep2_peak_4836	11	.	3.21547	3.58662	1.16622	Intron (ENST00000602758.1/124903740, intron 1 of 1)	16	85707517	85710850	3334	2	404550	ENST00000602583.5	-7013	ENSG00000154102	C16orf74	chromosome 16 open reading frame 74
chr16	87738811	87739238	428	*	p53KD_H4K16ac_rep2_peak_4837	14	.	3.40822	4.02822	1.48901	Promoter (1-2kb)	16	87711236	87740964	29729	2	54758	ENST00000567513.1	1726	ENSG00000104731	KLHDC4	kelch domain containing 4
chr16	87778862	87779136	275	*	p53KD_H4K16ac_rep2_peak_4838	24	.	4.09358	5.24936	2.48298	Promoter (<=1kb)	16	87767569	87779099	11531	2	102724467	ENST00000789546.1	0	NA	LOC102724467	uncharacterized LOC102724467
chr16	88501281	88501529	249	*	p53KD_H4K16ac_rep2_peak_4839	13	.	3.17832	3.85873	1.37802	Intron (ENST00000319555.8/161882, intron 3 of 9)	16	88512960	88531053	18094	2	100128882	ENST00000563243.1	29524	ENSG00000261744	ZFPM1-AS1	ZFPM1 antisense RNA 1
chr16	89240958	89241179	222	*	p53KD_H4K16ac_rep2_peak_4840	11	.	3.02789	3.53005	1.1282	Intron (ENST00000837314.1/ENST00000837314.1, intron 1 of 1)	16	89247786	89249637	1852	1	124903766	ENST00000833974.1	-6607	NA	LOC124903766	uncharacterized LOC124903766
chr16	89541114	89541332	219	*	p53KD_H4K16ac_rep2_peak_4841	16	.	3.68248	4.33494	1.69285	Promoter (<=1kb)	16	89541213	89557766	16554	1	6687	ENST00000643350.1	0	ENSG00000197912	SPG7	SPG7 matrix AAA peptidase subunit, paraplegin
chr16	89657311	89657799	489	*	p53KD_H4K16ac_rep2_peak_4842	12	.	3.36776	3.78835	1.24532	Promoter (<=1kb)	16	89657740	89669631	11892	1	124045	ENST00000566204.2	0	ENSG00000167523	SPATA33	spermatogenesis associated 33
chr16	89972317	89972778	462	*	p53KD_H4K16ac_rep2_peak_4843	13	.	3.28449	3.90565	1.39304	Promoter (<=1kb)	16	89972581	89996272	23692	1	172	ENST00000795370.1	0	ENSG00000293510	AFG3L1P	AFG3 like matrix AAA peptidase subunit 1, pseudogene
chr16	90116809	90117848	1040	*	p53KD_H4K16ac_rep2_peak_4844	22	.	2.90049	4.88116	2.20033	Exon (ENST00000833297.1/100996541, exon 3 of 3)	16	90124253	90135363	11111	1	105376781	ENST00000833298.1	-6405	NA	LOC105376781	uncharacterized LOC105376781
chr16	90169774	90170380	607	*	p53KD_H4K16ac_rep2_peak_4845	12	.	3.37432	3.79857	1.24808	Intron (ENST00000833282.1/105376781, intron 8 of 8)	16	90158172	90159576	1405	1	105376781	ENST00000566898.1	11602	NA	LOC105376781	uncharacterized LOC105376781
chr16	90187141	90187713	573	*	p53KD_H4K16ac_rep2_peak_4846	12	.	3.31625	3.70978	1.20338	Promoter (<=1kb)	16	90187183	90217370	30188	1	105371423	ENST00000568947.2	0	ENSG00000260528	LINC02193	long intergenic non-protein coding RNA 2193
chr17	117188	117980	793	*	p53KD_H4K16ac_rep2_peak_4847	36	.	3.81234	6.46819	3.60118	Promoter (<=1kb)	17	88641	118578	29938	2	101929823	ENST00000624936.2	598	NA	LOC101929823	uncharacterized LOC101929823
chr17	123908	127743	3836	*	p53KD_H4K16ac_rep2_peak_4848	53	.	5.17423	8.4107	5.31764	Intron (ENST00000724030.1/ENST00000724030.1, intron 1 of 1)	17	88641	118578	29938	2	101929823	ENST00000624936.2	-5330	NA	LOC101929823	uncharacterized LOC101929823
chr17	167396	168328	933	*	p53KD_H4K16ac_rep2_peak_4849	12	.	3.37432	3.79857	1.24808	Intron (ENST00000613549.3/8447, intron 2 of 8)	17	156019	162172	6154	2	8447	ENST00000343572.8	-5224	ENSG00000272636	DOC2B	double C2 domain beta
chr17	201625	201835	211	*	p53KD_H4K16ac_rep2_peak_4850	28	.	4.46978	5.75021	2.89337	Promoter (1-2kb)	17	198790	200433	1644	2	124903889	ENST00000792646.1	-1192	ENSG00000273172	LOC124903889	uncharacterized LOC124903889
chr17	242427	242860	434	*	p53KD_H4K16ac_rep2_peak_4851	15	.	3.34534	4.06611	1.51536	Intron (ENST00000331302.12/9501, intron 7 of 9)	17	213824	247687	33864	2	9501	ENST00000570893.5	4827	ENSG00000181031	RPH3AL	rabphilin 3A like (without C2 domains)
chr17	403279	404073	795	*	p53KD_H4K16ac_rep2_peak_4852	12	.	3.37432	3.79857	1.24808	Distal Intergenic	17	404541	410031	5491	2	105371430	ENST00000599026.1	5958	ENSG00000241525	LOC105371430	uncharacterized LOC105371430
chr17	409735	410654	920	*	p53KD_H4K16ac_rep2_peak_4853	12	.	3.25285	3.71076	1.24899	Promoter (<=1kb)	17	404541	410031	5491	2	105371430	ENST00000599026.1	0	ENSG00000241525	LOC105371430	uncharacterized LOC105371430
chr17	413653	413867	215	*	p53KD_H4K16ac_rep2_peak_4854	12	.	3.37432	3.79857	1.24808	Promoter (<=1kb)	17	404535	414023	9489	2	105371430	ENST00000466740.2	156	ENSG00000241525	LOC105371430	uncharacterized LOC105371430
chr17	509997	510264	268	*	p53KD_H4K16ac_rep2_peak_4855	12	.	3.37432	3.79857	1.24808	3' UTR	17	511532	517749	6218	2	55275	ENST00000681578.1	7485	ENSG00000141252	VPS53	VPS53 subunit of GARP complex
chr17	612943	613635	693	*	p53KD_H4K16ac_rep2_peak_4856	12	.	3.34448	3.7525	1.22375	Intron (ENST00000681160.1/55275, intron 8 of 18)	17	518940	602107	83168	2	55275	ENST00000681600.1	-10836	ENSG00000141252	VPS53	VPS53 subunit of GARP complex
chr17	751800	752579	780	*	p53KD_H4K16ac_rep2_peak_4857	15	.	3.30332	4.12584	1.55501	Promoter (<=1kb)	17	744421	752264	7844	2	50628	ENST00000319004.6	0	ENSG00000179409	GEMIN4	gem nuclear organelle associated protein 4
chr17	806995	807660	666	*	p53KD_H4K16ac_rep2_peak_4858	19	.	3.877	4.68508	1.99051	Promoter (1-2kb)	17	800788	805248	4461	2	64359	ENST00000574018.1	-1747	ENSG00000167693	NXN	nucleoredoxin
chr17	867041	867383	343	*	p53KD_H4K16ac_rep2_peak_4859	12	.	3.25351	3.7074	1.24808	Promoter (2-3kb)	17	799313	864111	64799	2	64359	ENST00000575801.5	-2930	ENSG00000167693	NXN	nucleoredoxin
chr17	933613	933975	363	*	p53KD_H4K16ac_rep2_peak_4860	16	.	3.42527	4.17259	1.62914	Intron (ENST00000336868.8/64359, intron 1 of 7)	17	823687	930051	106365	2	64359	ENST00000571338.1	-3562	ENSG00000167693	NXN	nucleoredoxin
chr17	937644	938302	659	*	p53KD_H4K16ac_rep2_peak_4861	17	.	3.4254	4.28347	1.70848	Intron (ENST00000336868.8/64359, intron 1 of 7)	17	823687	930051	106365	2	64359	ENST00000571338.1	-7593	ENSG00000167693	NXN	nucleoredoxin
chr17	1110675	1111537	863	*	p53KD_H4K16ac_rep2_peak_4862	12	.	3.37432	3.79857	1.24808	Promoter (1-2kb)	17	1005908	1109100	103193	2	29	ENST00000291107.6	-1575	ENSG00000159842	ABR	ABR activator of RhoGEF and GTPase
chr17	1267815	1268534	720	*	p53KD_H4K16ac_rep2_peak_4863	15	.	3.40897	4.09713	1.52935	Promoter (1-2kb)	17	1270444	1271815	1372	1	727857	ENST00000391429.2	-1910	ENSG00000205899	BHLHA9	basic helix-loop-helix family member a9
chr17	1308200	1311322	3123	*	p53KD_H4K16ac_rep2_peak_4864	22	.	4.08708	5.04514	2.28523	Distal Intergenic	17	1279662	1300978	21317	1	286753	ENST00000333813.4	28538	ENSG00000184811	TRARG1	trafficking regulator of GLUT4 (SLC2A4) 1 (gene/pseudogene)
chr17	1399598	1399825	228	*	p53KD_H4K16ac_rep2_peak_4865	15	.	3.453	4.09808	1.5659	Promoter (<=1kb)	17	1399044	1400135	1092	2	7531	ENST00000498643.1	310	ENSG00000108953	YWHAE	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon
chr17	1486686	1486931	246	*	p53KD_H4K16ac_rep2_peak_4866	25	.	4.06152	5.23669	2.51955	Promoter (<=1kb)	17	1482489	1486921	4433	2	4641	ENST00000573853.5	0	ENSG00000197879	MYO1C	myosin IC
chr17	1516625	1516999	375	*	p53KD_H4K16ac_rep2_peak_4867	18	.	3.35066	4.46334	1.85149	Promoter (<=1kb)	17	1516815	1518106	1292	1	100306951	ENST00000425081.4	0	ENSG00000236618	PITPNA-AS1	PITPNA antisense RNA 1
chr17	1717363	1717853	491	*	p53KD_H4K16ac_rep2_peak_4868	21	.	3.77547	4.82718	2.1334	Promoter (<=1kb)	17	1711503	1717174	5672	2	84981	ENST00000577164.2	-189	ENSG00000186594	MIR22HG	MIR22 host gene
chr17	1739277	1740028	752	*	p53KD_H4K16ac_rep2_peak_4869	27	.	4.32297	5.5049	2.70108	Promoter (2-3kb)	17	1742836	1755265	12430	1	5345	ENST00000324015.7	-2808	ENSG00000167711	SERPINF2	serpin family F member 2
chr17	2355082	2355893	812	*	p53KD_H4K16ac_rep2_peak_4870	15	.	3.15876	4.14686	1.57731	Intron (ENST00000572875.1/9905, intron 1 of 2)	17	2361777	2363045	1269	1	9905	ENST00000574650.1	-5884	ENSG00000141258	SGSM2	small G protein signaling modulator 2
chr17	2393203	2393562	360	*	p53KD_H4K16ac_rep2_peak_4871	21	.	3.47655	4.76635	2.12102	Promoter (<=1kb)	17	2387498	2393830	6333	2	4335	ENST00000571232.1	268	ENSG00000070444	MNT	MAX network transcriptional repressor
chr17	2400394	2400647	254	*	p53KD_H4K16ac_rep2_peak_4872	13	.	3.23379	3.82551	1.30125	Promoter (<=1kb)	17	2395014	2400446	5433	2	4335	ENST00000574559.1	0	ENSG00000070444	MNT	MAX network transcriptional repressor
chr17	2928177	2928389	213	*	p53KD_H4K16ac_rep2_peak_4873	13	.	3.46754	3.95777	1.37772	Intron (ENST00000637138.1/23108, intron 4 of 25)	17	2939951	3034207	94257	1	23108	ENST00000697392.1	-11562	ENSG00000132359	RAP1GAP2	RAP1 GTPase activating protein 2
chr17	3247585	3247859	275	*	p53KD_H4K16ac_rep2_peak_4874	12	.	3.37432	3.79857	1.24808	Distal Intergenic	17	3240676	3241614	939	1	653166	ENST00000525719.1	6909	ENSG00000255095	OR1D4	olfactory receptor family 1 subfamily D member 4
chr17	3671364	3671682	319	*	p53KD_H4K16ac_rep2_peak_4875	13	.	3.31562	3.95069	1.38319	Promoter (2-3kb)	17	3668822	3669668	847	1	83460	ENST00000397133.2	2542	ENSG00000127774	EMC6	ER membrane protein complex subunit 6
chr17	3766570	3766883	314	*	p53KD_H4K16ac_rep2_peak_4876	11	.	3.24486	3.59852	1.14988	Intron (ENST00000263087.9/3682, intron 2 of 30)	17	3751870	3754696	2827	2	3682	ENST00000572121.1	-11874	ENSG00000083457	ITGAE	integrin subunit alpha E
chr17	3802754	3803123	370	*	p53KD_H4K16ac_rep2_peak_4877	12	.	3.2426	3.70571	1.24075	Promoter (<=1kb)	17	3802165	3803382	1218	2	55421	ENST00000572988.1	259	ENSG00000074356	NCBP3	nuclear cap binding subunit 3
chr17	3888981	3889972	992	*	p53KD_H4K16ac_rep2_peak_4878	29	.	4.34558	5.7768	2.98317	Promoter (<=1kb)	17	3860315	3890743	30429	2	84254	ENST00000381769.6	771	ENSG00000004660	CAMKK1	calcium/calmodulin dependent protein kinase kinase 1
chr17	4003545	4003854	310	*	p53KD_H4K16ac_rep2_peak_4879	17	.	3.73196	4.42718	1.77973	Distal Intergenic	17	4014378	4017504	3127	2	23140	ENST00000572831.1	13650	ENSG00000074755	ZZEF1	zinc finger ZZ-type and EF-hand domain containing 1
chr17	4060599	4060813	215	*	p53KD_H4K16ac_rep2_peak_4880	16	.	3.5626	4.14064	1.62382	Promoter (1-2kb)	17	4022417	4062798	40382	2	23140	ENST00000573183.1	1985	ENSG00000074755	ZZEF1	zinc finger ZZ-type and EF-hand domain containing 1
chr17	4476203	4477483	1281	*	p53KD_H4K16ac_rep2_peak_4881	20	.	3.8829	4.70815	2.02436	Promoter (<=1kb)	17	4477703	4488203	10501	1	201305	ENST00000714277.1	-220	ENSG00000182557	SPNS3	SPNS lysolipid transporter 3, sphingosine-1-phosphate (putative)
chr17	4537087	4537906	820	*	p53KD_H4K16ac_rep2_peak_4882	10	.	3.14752	3.44833	1.06618	Promoter (<=1kb)	17	4536762	4539035	2274	1	124976	ENST00000570979.1	325	ENSG00000183018	SPNS2	SPNS lysolipid transporter 2, sphingosine-1-phosphate
chr17	4593129	4593526	398	*	p53KD_H4K16ac_rep2_peak_4883	12	.	3.32601	3.72398	1.2087	Promoter (<=1kb)	17	4592355	4595260	2906	1	342527	ENST00000572951.1	774	ENSG00000188176	SMTNL2	smoothelin like 2
chr17	4817680	4817923	244	*	p53KD_H4K16ac_rep2_peak_4884	19	.	3.88491	4.6814	1.97556	Promoter (<=1kb)	17	4817944	4819213	1270	1	5338	ENST00000571273.5	-21	ENSG00000129219	PLD2	phospholipase D2
chr17	4940314	4940557	244	*	p53KD_H4K16ac_rep2_peak_4885	43	.	4.10719	7.31281	4.32396	Promoter (<=1kb)	17	4940381	4945191	4811	1	26001	ENST00000575111.5	0	ENSG00000108523	RNF167	ring finger protein 167
chr17	4949669	4950347	679	*	p53KD_H4K16ac_rep2_peak_4886	16	.	3.47231	4.23931	1.62837	Promoter (<=1kb)	17	4950190	4955268	5079	1	2027	ENST00000522301.5	0	ENSG00000108515	ENO3	enolase 3
chr17	4966828	4967741	914	*	p53KD_H4K16ac_rep2_peak_4887	14	.	2.8281	4.02771	1.49337	Promoter (<=1kb)	17	4959256	4967191	7936	2	9552	ENST00000573366.5	0	ENSG00000091640	SPAG7	sperm associated antigen 7
chr17	5060945	5061179	235	*	p53KD_H4K16ac_rep2_peak_4888	22	.	4.09429	5.05676	2.29407	Exon (ENST00000576545.1/ENST00000576545.1, exon 3 of 4)	17	5032600	5052009	19410	2	55065	ENST00000512825.7	-8936	ENSG00000132517	SLC52A1	solute carrier family 52 member 1
chr17	5122264	5122508	245	*	p53KD_H4K16ac_rep2_peak_4889	12	.	3.37432	3.79857	1.24808	Promoter (<=1kb)	17	5105754	5123042	17289	2	7775	ENST00000573015.6	534	ENSG00000167840	ZNF232	zinc finger protein 232
chr17	6193908	6194158	251	*	p53KD_H4K16ac_rep2_peak_4890	17	.	3.75285	4.44507	1.77456	Distal Intergenic	17	6189336	6190563	1228	2	105371508	ENST00000573698.3	-3345	ENSG00000262231	LOC105371508	uncharacterized LOC105371508
chr17	6224129	6224339	211	*	p53KD_H4K16ac_rep2_peak_4891	11	.	3.2892	3.66774	1.19028	Distal Intergenic	17	6238459	6241592	3134	1	124903904	ENST00000761292.1	-14120	ENSG00000299154	LOC124903904	uncharacterized LOC124903904
chr17	6639837	6640068	232	*	p53KD_H4K16ac_rep2_peak_4892	14	.	3.34244	3.88222	1.41101	Promoter (<=1kb)	17	6636780	6640316	3537	2	122526780	ENST00000713584.1	248	ENSG00000282936	LOC122526780	uncharacterized LOC122526780
chr17	7023617	7023908	292	*	p53KD_H4K16ac_rep2_peak_4893	18	.	3.28516	4.40644	1.80634	Promoter (<=1kb)	17	7023477	7024237	761	1	255877	ENST00000573503.1	140	ENSG00000161940	BCL6B	BCL6B transcription repressor
chr17	7035603	7035838	236	*	p53KD_H4K16ac_rep2_peak_4894	18	.	3.15002	4.39909	1.80551	Promoter (<=1kb)	17	7036015	7040117	4103	1	201232	ENST00000308027.7	-177	ENSG00000174327	SLC16A13	solute carrier family 16 member 13
chr17	7251820	7252516	697	*	p53KD_H4K16ac_rep2_peak_4895	13	.	3.18386	3.88736	1.38846	Promoter (<=1kb)	17	7243618	7252081	8464	2	23399	ENST00000573600.5	0	ENSG00000175826	CTDNEP1	CTD nuclear envelope phosphatase 1
chr17	7263407	7263824	418	*	p53KD_H4K16ac_rep2_peak_4896	14	.	3.45692	3.9854	1.46989	Promoter (<=1kb)	17	7260821	7263983	3163	2	1366	ENST00000571932.2	159	ENSG00000181885	CLDN7	claudin 7
chr17	7295830	7296037	208	*	p53KD_H4K16ac_rep2_peak_4897	16	.	3.58756	4.19598	1.66819	Promoter (1-2kb)	17	7288263	7294639	6377	2	51087	ENST00000007699.10	-1191	ENSG00000006047	YBX2	Y-box binding protein 2
chr17	7306418	7309044	2627	*	p53KD_H4K16ac_rep2_peak_4898	26	.	3.97612	5.40681	2.67025	Promoter (<=1kb)	17	7306999	7312463	5465	1	1984	ENST00000336452.11	0	ENSG00000132507	EIF5A	eukaryotic translation initiation factor 5A
chr17	7315446	7315917	472	*	p53KD_H4K16ac_rep2_peak_4899	11	.	3.17556	3.62651	1.18281	Promoter (<=1kb)	17	7312696	7315564	2869	2	2874	ENST00000571697.5	0	ENSG00000132522	GPS2	G protein pathway suppressor 2
chr17	7350385	7352388	2004	*	p53KD_H4K16ac_rep2_peak_4900	24	.	4.05646	5.10212	2.40097	Promoter (<=1kb)	17	7351889	7354939	3051	1	147040	ENST00000576980.2	0	ENSG00000213859	KCTD11	potassium channel tetramerization domain containing 11
chr17	7404296	7404591	296	*	p53KD_H4K16ac_rep2_peak_4901	14	.	3.21431	3.90947	1.40275	Promoter (<=1kb)	17	7402975	7404097	1123	2	254863	ENST00000302422.4	-199	ENSG00000205544	TMEM256	transmembrane protein 256
